"Trial" "syllable" "Onset" "block_num" "Place" "voice" "filename" "bin" "place" "voicing" "manner" "rplace" "rvoicing" "rmanner" "rLab" "rAlv" "rDent" "rPal" "rVel" "rFric" "rStop" "rNasal" "rVcd" "rVls" "rvoice" "sylltrans" "voicetrans" "MillSim"
104 "tha" 187206 1 "dental" "4" "tha.2.4.mp3" "tha_v4_b1" "Dent" "Vls" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "repVoice" "fa-tha" "4-4" 0.424635788228768
105 "sha" 188698 1 "palato-alveolar" "2" "sha.2.2.mp3" "sha_v2_b1" "Pal" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sha-tha" "4-2" 0.0442934452101461
106 "sa" 190207 1 "alveolar" "1" "sa.3.1.mp3" "sa_v1_b1" "Alv" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sha-sa" "1-2" 0.113246765824953
107 "za" 191699 1 "alveolar" "1" "za.2.1.mp3" "za_v1_b1" "Alv" "Vcd" "Fric" "repcatvoice" "repvoice" "repcatvoice" "null" "repAlv" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "za-sa" "1-1" 0.0344734172749872
108 "va" 193207 1 "labio-dental" "4" "va.1.4.mp3" "va_v4_b1" "Lab" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "za-va" "1-4" 0.0811683241180293
109 "SH_a" 194700 1 "palato-alveolar" "3" "SH_a.3.3.mp3" "SH_a_v3_b1" "Pal" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-SH_a" "4-3" 0.0276139152481812
110 "ga" 196208 1 "velar" "3" "ga.2.3.mp3" "ga_v3_b1" "Vel" "Vcd" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "SH_a-ga" "3-3" 0.123287666201073
111 "va" 197700 1 "labio-dental" "1" "va.2.1.mp3" "va_v1_b1" "Lab" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "va-ga" "1-3" 0.0563801508019679
112 "ga" 199209 1 "velar" "1" "ga.1.1.mp3" "ga_v1_b1" "Vel" "Vcd" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "va-ga" "1-1" 0.0563801508019679
113 "sha" 200701 1 "palato-alveolar" "3" "sha.3.3.mp3" "sha_v3_b1" "Pal" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sha-ga" "1-3" 0.0180389145793569
114 "ma" 202210 1 "labial" "1" "ma.1.1.mp3" "ma_v1_b1" "Lab" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sha-ma" "1-3" 0.0125720064420188
115 "ka" 203702 1 "velar" "1" "ka.3.1.mp3" "ka_v1_b1" "Vel" "Vls" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ka-ma" "1-1" 0.0211926015219386
116 "TH_a" 205195 1 "dental" "2" "TH_a.3.2.mp3" "TH_a_v2_b1" "Dent" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "TH_a-ka" "1-2" 0.0212738357864609
117 "ta" 206703 1 "alveolar" "1" "ta.3.1.mp3" "ta_v1_b1" "Alv" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "TH_a-ta" "1-2" 0.018398855471175
118 "ma" 208195 1 "labial" "2" "ma.3.2.mp3" "ma_v2_b1" "Lab" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ma-ta" "1-2" 0.0223566002469745
119 "tha" 209703 1 "dental" "1" "tha.2.1.mp3" "tha_v1_b1" "Dent" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-ma" "1-2" 0.0211291928621254
120 "na" 211195 1 "alveolar" "4" "na.1.4.mp3" "na_v4_b1" "Alv" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-tha" "1-4" 0.0183207062173377
121 "fa" 212704 1 "labio-dental" "1" "fa.2.1.mp3" "fa_v1_b1" "Lab" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-fa" "1-4" 0.0124501934624614
122 "null" 214196 1 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
123 "pa" 218208 1 "labial" "1" "pa.3.1.mp3" "pa_v1_b1" "Lab" "Vls" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-pa" "null-1" NA
124 "SH_a" 219700 1 "palato-alveolar" "4" "SH_a.1.4.mp3" "SH_a_v4_b1" "Pal" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "pa-SH_a" "1-4" 0.0171270060098082
125 "pa" 221209 1 "labial" "4" "pa.1.4.mp3" "pa_v4_b1" "Lab" "Vls" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "pa-SH_a" "4-4" 0.0171270060098082
126 "TH_a" 222701 1 "dental" "1" "TH_a.1.1.mp3" "TH_a_v1_b1" "Dent" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "TH_a-pa" "1-4" 0.0267101935592846
127 "na" 224210 1 "alveolar" "3" "na.2.3.mp3" "na_v3_b1" "Alv" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-TH_a" "1-3" 0.0285486924841155
128 "null" 225702 1 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
129 "za" 229697 1 "alveolar" "3" "za.1.3.mp3" "za_v3_b1" "Alv" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-za" "null-3" NA
130 "fa" 231206 1 "labio-dental" "3" "fa.2.3.mp3" "fa_v3_b1" "Lab" "Vls" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "za-fa" "3-3" 0.017564189078639
131 "za" 232698 1 "alveolar" "4" "za.3.4.mp3" "za_v4_b1" "Alv" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-fa" "4-3" 0.017564189078639
132 "sa" 234207 1 "alveolar" "3" "sa.2.3.mp3" "sa_v3_b1" "Alv" "Vls" "Fric" "repcat" "diffcat" "repcat" "null" "repAlv" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-sa" "4-3" 0.0344734172749872
133 "ta" 235699 1 "alveolar" "2" "ta.1.2.mp3" "ta_v2_b1" "Alv" "Vls" "Stop" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ta-sa" "3-2" 0.0494081258190988
134 "ta" 237208 1 "alveolar" "4" "ta.2.4.mp3" "ta_v4_b1" "Alv" "Vls" "Stop" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ta-ta" "4-2" NA
135 "pa" 238700 1 "labial" "3" "pa.3.3.mp3" "pa_v3_b1" "Lab" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "pa-ta" "4-3" 0.234360535518008
136 "pa" 240208 1 "labial" "2" "pa.1.2.mp3" "pa_v2_b1" "Lab" "Vls" "Stop" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "pa-pa" "3-2" NA
137 "ba" 241700 1 "labial" "2" "ba.2.2.mp3" "ba_v2_b1" "Lab" "Vcd" "Stop" "repcatvoice" "repvoice" "repcatvoice" "repLab" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "repVoice" "ba-pa" "2-2" 0.0224225492966449
138 "ba" 243209 1 "labial" "4" "ba.2.4.mp3" "ba_v4_b1" "Lab" "Vcd" "Stop" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ba-ba" "4-2" NA
139 "da" 244701 1 "alveolar" "4" "da.1.4.mp3" "da_v4_b1" "Alv" "Vcd" "Stop" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "repVoice" "ba-da" "4-4" 0.0574770260349013
140 "da" 246210 1 "alveolar" "3" "da.1.3.mp3" "da_v3_b1" "Alv" "Vcd" "Stop" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "da-da" "4-3" NA
141 "ga" 247702 1 "velar" "2" "ga.3.2.mp3" "ga_v2_b1" "Vel" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "da-ga" "3-2" 0.33343711200749
142 "ga" 249195 1 "velar" "2" "ga.2.2.mp3" "ga_v2_b1" "Vel" "Vcd" "Stop" "ident" "ident" "ident" "null" "null" "null" "null" "repVel" "null" "repStop" "null" "repVcd" "null" "repVoice" "ga-ga" "2-2" NA
143 "ba" 250703 1 "labial" "3" "ba.3.3.mp3" "ba_v3_b1" "Lab" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ba-ga" "3-2" 0.0676804503863479
144 "pa" 252195 1 "labial" "3" "pa.6.3.mp3" "pa_v3_b1" "Lab" "Vls" "Stop" "repcatvoice" "repvoice" "repcatvoice" "repLab" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "repVoice" "ba-pa" "3-3" 0.0224225492966449
145 "ta" 253587 1 "alveolar" "1" "ta.2.1.mp3" "ta_v1_b1" "Alv" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "pa-ta" "1-3" 0.234360535518008
146 "sa" 255195 1 "alveolar" "2" "sa.2.2.mp3" "sa_v2_b1" "Alv" "Vls" "Fric" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ta-sa" "1-2" 0.0494081258190988
147 "fa" 256704 1 "labio-dental" "4" "fa.7.4.mp3" "fa_v4_b1" "Lab" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "fa-sa" "4-2" 0.0673755969649652
148 "SH_a" 258196 1 "palato-alveolar" "2" "SH_a.2.2.mp3" "SH_a_v2_b1" "Pal" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "fa-SH_a" "4-2" 0.0109549380134048
149 "sa" 259705 1 "alveolar" "3" "sa.3.3.mp3" "sa_v3_b1" "Alv" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "SH_a-sa" "3-2" 0.0223709151466559
150 "va" 261197 1 "labio-dental" "2" "va.3.2.mp3" "va_v2_b1" "Lab" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "va-sa" "3-2" 0.0231050611407216
151 "tha" 262706 1 "dental" "2" "tha.3.2.mp3" "tha_v2_b1" "Dent" "Vls" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "va-tha" "2-2" 0.0427058614883721
152 "ga" 264198 1 "velar" "3" "ga.3.3.mp3" "ga_v3_b1" "Vel" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-ga" "3-2" 0.0362150149431953
153 "fa" 265706 1 "labio-dental" "2" "fa.1.2.mp3" "fa_v2_b1" "Lab" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "fa-ga" "3-2" 0.0149696643348424
154 "ma" 267198 1 "labial" "4" "ma.2.4.mp3" "ma_v4_b1" "Lab" "Vcd" "Nas" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "fa-ma" "4-2" 0.015844076735163
155 "ta" 268707 1 "alveolar" "3" "ta.3.3.mp3" "ta_v3_b1" "Alv" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ma-ta" "4-3" 0.0223566002469745
156 "na" 270199 1 "alveolar" "2" "na.3.2.mp3" "na_v2_b1" "Alv" "Vcd" "Nas" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-ta" "3-2" 0.0196978714889416
157 "ba" 271708 1 "labial" "2" "ba.1.2.mp3" "ba_v2_b1" "Lab" "Vcd" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "ba-na" "2-2" 0.024819469330927
158 "sa" 273200 1 "alveolar" "4" "sa.1.4.mp3" "sa_v4_b1" "Alv" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-sa" "4-2" 0.0254946378214668
159 "ma" 274709 1 "labial" "3" "ma.1.3.mp3" "ma_v3_b1" "Lab" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ma-sa" "4-3" 0.0168325927665453
160 "sha" 276217 1 "palato-alveolar" "1" "sha.1.1.mp3" "sha_v1_b1" "Pal" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sha-ma" "1-3" 0.0125720064420188
161 "na" 277709 1 "alveolar" "1" "na.1.1.mp3" "na_v1_b1" "Alv" "Vcd" "Nas" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "na-sha" "1-1" 0.0123102996706557
162 "SH_a" 279201 1 "palato-alveolar" "3" "SH_a.3.3.mp3" "SH_a_v3_b1" "Pal" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-SH_a" "1-3" 0.0303880622037938
163 "na" 280710 1 "alveolar" "3" "na.2.3.mp3" "na_v3_b1" "Alv" "Vcd" "Nas" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "na-SH_a" "3-3" 0.0303880622037938
164 "sa" 282202 1 "alveolar" "2" "sa.3.2.mp3" "sa_v2_b1" "Alv" "Vls" "Fric" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-sa" "3-2" 0.0139257103845774
165 "ga" 283695 1 "velar" "4" "ga.1.4.mp3" "ga_v4_b1" "Vel" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ga-sa" "4-2" 0.0316847383912621
166 "tha" 285203 1 "dental" "2" "tha.1.2.mp3" "tha_v2_b1" "Dent" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-ga" "4-2" 0.0362150149431953
167 "za" 286695 1 "alveolar" "3" "za.2.3.mp3" "za_v3_b1" "Alv" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-tha" "3-2" 0.0321029606059229
168 "ga" 288204 1 "velar" "1" "ga.2.1.mp3" "ga_v1_b1" "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "za-ga" "1-3" 0.139643669311959
169 "ta" 289696 1 "alveolar" "4" "ta.1.4.mp3" "ta_v4_b1" "Alv" "Vls" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ga-ta" "1-4" 0.0177160218315514
170 "null" 291204 1 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
171 "ta" 295200 1 "alveolar" "1" "ta.1.1.mp3" "ta_v1_b1" "Alv" "Vls" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ta" "null-1" NA
172 "da" 296709 1 "alveolar" "1" "da.2.1.mp3" "da_v1_b1" "Alv" "Vcd" "Stop" "repcatvoice" "repvoice" "repcatvoice" "null" "repAlv" "null" "null" "null" "null" "repStop" "null" "null" "null" "repVoice" "da-ta" "1-1" 0.0210098839279326
173 "za" 298201 1 "alveolar" "2" "za.1.2.mp3" "za_v2_b1" "Alv" "Vcd" "Fric" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "za-da" "1-2" 0.107120141382959
174 "TH_a" 299709 1 "dental" "4" "TH_a.3.4.mp3" "TH_a_v4_b1" "Dent" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "za-TH_a" "4-2" 0.163608918306741
175 "TH_a" 301201 1 "dental" "3" "TH_a.2.3.mp3" "TH_a_v3_b1" "Dent" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "TH_a-TH_a" "4-3" NA
176 "za" 302710 1 "alveolar" "1" "za.3.1.mp3" "za_v1_b1" "Alv" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "za-TH_a" "1-3" 0.163608918306741
177 "na" 304202 1 "alveolar" "2" "na.3.2.mp3" "na_v2_b1" "Alv" "Vcd" "Nas" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-za" "1-2" 0.0175448260161758
178 "na" 305695 1 "alveolar" "4" "na.1.4.mp3" "na_v4_b1" "Alv" "Vcd" "Nas" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "null" "null" "repNas" "repVcd" "null" "diffVoice" "na-na" "4-2" NA
179 "ma" 307203 1 "labial" "1" "ma.2.1.mp3" "ma_v1_b1" "Lab" "Vcd" "Nas" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "null" "repNas" "repVcd" "null" "diffVoice" "na-ma" "1-4" 0.155104727857231
180 "ma" 308695 1 "labial" "2" "ma.1.2.mp3" "ma_v2_b1" "Lab" "Vcd" "Nas" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "null" "null" "repNas" "repVcd" "null" "diffVoice" "ma-ma" "1-2" NA
181 "ba" 310204 1 "labial" "3" "ba.1.3.mp3" "ba_v3_b1" "Lab" "Vcd" "Stop" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-ma" "3-2" 0.0389983712671896
182 "va" 311696 1 "labio-dental" "1" "va.2.1.mp3" "va_v1_b1" "Lab" "Vcd" "Fric" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-va" "1-3" 0.20948219453299
183 "ba" 313205 1 "labial" "4" "ba.2.4.mp3" "ba_v4_b1" "Lab" "Vcd" "Stop" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-va" "1-4" 0.20948219453299
184 "fa" 314697 1 "labio-dental" "1" "fa.1.1.mp3" "fa_v1_b1" "Lab" "Vls" "Fric" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-fa" "1-4" 0.0466941484832373
185 "ba" 316205 1 "labial" "1" "ba.3.1.mp3" "ba_v1_b1" "Lab" "Vcd" "Stop" "repcatvoice" "repvoice" "repvoice" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ba-fa" "1-1" 0.0466941484832373
186 "SH_a" 317697 1 "palato-alveolar" "1" "SH_a.2.1.mp3" "SH_a_v1_b1" "Pal" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "ba-SH_a" "1-1" 0.0284752464955132
187 "tha" 319206 1 "dental" "4" "tha.1.4.mp3" "tha_v4_b1" "Dent" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "SH_a-tha" "1-4" 0.0163735463965243
188 "ta" 320698 1 "alveolar" "2" "ta.3.2.mp3" "ta_v2_b1" "Alv" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "tha-ta" "4-2" 0.0773941774325793
189 "ga" 322207 1 "velar" "2" "ga.2.2.mp3" "ga_v2_b1" "Vel" "Vcd" "Stop" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "repVoice" "ga-ta" "2-2" 0.0177160218315514
190 "ma" 323699 1 "labial" "4" "ma.3.4.mp3" "ma_v4_b1" "Lab" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ga-ma" "4-2" 0.0288986920135984
191 "SH_a" 325208 1 "palato-alveolar" "4" "SH_a.1.4.mp3" "SH_a_v4_b1" "Pal" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "SH_a-ma" "4-4" 0.0163702480510673
192 "ma" 326567 1 "labial" "1" "ma.2.1.mp3" "ma_v1_b1" "Lab" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-ma" "1-4" 0.0163702480510673
193 "TH_a" 328208 1 "dental" "2" "TH_a.1.2.mp3" "TH_a_v2_b1" "Dent" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-ma" "1-2" 0.0369138726513164
194 "ma" 329700 1 "labial" "2" "ma.1.2.mp3" "ma_v2_b1" "Lab" "Vcd" "Nas" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "TH_a-ma" "2-2" 0.0369138726513164
195 "sa" 331209 1 "alveolar" "1" "sa.1.1.mp3" "sa_v1_b1" "Alv" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ma-sa" "1-2" 0.0168325927665453
196 "ba" 332701 1 "labial" "4" "ba.1.4.mp3" "ba_v4_b1" "Lab" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-sa" "1-4" 0.0254946378214668
197 "tha" 334210 1 "dental" "3" "tha.2.3.mp3" "tha_v3_b1" "Dent" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-tha" "4-3" 0.0444361928288333
198 "ba" 335569 1 "labial" "2" "ba.3.2.mp3" "ba_v2_b1" "Lab" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-tha" "3-2" 0.0444361928288333
199 "TH_a" 337195 1 "dental" "1" "TH_a.3.1.mp3" "TH_a_v1_b1" "Dent" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-TH_a" "1-2" 0.14699289863621
200 "pa" 338703 1 "labial" "4" "pa.1.4.mp3" "pa_v4_b1" "Lab" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "TH_a-pa" "1-4" 0.0267101935592846
201 "za" 340195 1 "alveolar" "4" "za.2.4.mp3" "za_v4_b1" "Alv" "Vcd" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "za-pa" "4-4" 0.0262303501492357
202 "pa" 341703 1 "labial" "2" "pa.4.2.mp3" "pa_v2_b1" "Lab" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "za-pa" "4-2" 0.0262303501492357
203 "ma" 343195 1 "labial" "3" "ma.3.3.mp3" "ma_v3_b1" "Lab" "Vcd" "Nas" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "pa-ma" "3-2" 0.0264609848441258
204 "pa" 344704 1 "labial" "1" "pa.2.1.mp3" "pa_v1_b1" "Lab" "Vls" "Stop" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "pa-ma" "1-3" 0.0264609848441258
