"Trial" "syllable" "Onset" "block_num" "Place" "voice" "filename" "bin" "place" "voicing" "manner" "rplace" "rvoicing" "rmanner" "rLab" "rAlv" "rDent" "rPal" "rVel" "rFric" "rStop" "rNasal" "rVcd" "rVls" "rvoice" "sylltrans" "voicetrans" "MillSim"
104 "sa" 179704 8 "alveolar" "4" "sa.3.4.mp3" "sa_v4_b3" "Alv" "Vls" "Fric" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "da-sa" "4-3" 0.0291248697204559
105 "na" 181196 8 "alveolar" "1" "na.2.1.mp3" "na_v1_b3" "Alv" "Vcd" "Nas" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-sa" "1-4" 0.0139257103845774
106 "TH_a" 182705 8 "dental" "4" "TH_a.1.4.mp3" "TH_a_v4_b3" "Dent" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-TH_a" "1-4" 0.0285486924841155
107 "sa" 184197 8 "alveolar" "2" "sa.2.2.mp3" "sa_v2_b3" "Alv" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-sa" "4-2" 0.0250740393246598
108 "ka" 185706 8 "velar" "4" "ka.2.4.mp3" "ka_v4_b3" "Vel" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-sa" "4-2" 0.0628311471416047
109 "null" 187198 8 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
110 "za" 191210 8 "alveolar" "3" "za.3.3.mp3" "za_v3_b3" "Alv" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-za" "null-3" NA
111 "TH_a" 192702 8 "dental" "3" "TH_a.2.3.mp3" "TH_a_v3_b3" "Dent" "Vcd" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "repVoice" "za-TH_a" "3-3" 0.163608918306741
112 "va" 194195 8 "labio-dental" "3" "va.2.3.mp3" "va_v3_b3" "Lab" "Vcd" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "repVoice" "TH_a-va" "3-3" 0.340793227790882
113 "za" 195703 8 "alveolar" "1" "za.2.1.mp3" "za_v1_b3" "Alv" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "za-va" "1-3" 0.0811683241180293
114 "ba" 197195 8 "labial" "2" "ba.3.2.mp3" "ba_v2_b3" "Lab" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-za" "1-2" 0.0565234331615674
115 "pa" 198703 8 "labial" "4" "pa.2.4.mp3" "pa_v4_b4" "Lab" "Vls" "Stop" "repcat" "diffcat" "repcat" "repLab" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ba-pa" "4-2" 0.0224225492966449
116 "fa" 200196 8 "labio-dental" "2" "fa.3.2.mp3" "fa_v2_b3" "Lab" "Vls" "Fric" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "pa-fa" "4-2" 0.101897306301343
117 "sha" 201704 8 "palato-alveolar" "2" "sha.1.2.mp3" "sha_v2_b3" "Pal" "Vls" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "repVoice" "sha-fa" "2-2" 0.0279206459825738
118 "tha" 203196 8 "dental" "1" "tha.3.1.mp3" "tha_v1_b3" "Dent" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sha-tha" "1-2" 0.0442934452101461
119 "tha" 204705 8 "dental" "1" "tha.2.1.mp3" "tha_v1_b3" "Dent" "Vls" "Fric" "ident" "ident" "ident" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "null" "repVls" "repVoice" "tha-tha" "1-1" NA
120 "sa" 206197 8 "alveolar" "1" "sa.2.1.mp3" "sa_v1_b3" "Alv" "Vls" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "repVoice" "tha-sa" "1-1" 0.15482586365123
121 "ta" 207706 8 "alveolar" "2" "ta.2.2.mp3" "ta_v2_b3" "Alv" "Vls" "Stop" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ta-sa" "1-2" 0.0494081258190988
122 "null" 209198 8 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
123 "TH_a" 213210 8 "dental" "1" "TH_a.1.1.mp3" "TH_a_v1_b3" "Dent" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-TH_a" "null-1" NA
124 "za" 214702 8 "alveolar" "3" "za.1.3.mp3" "za_v3_b3" "Alv" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "za-TH_a" "1-3" 0.163608918306741
125 "ga" 216195 8 "velar" "1" "ga.1.1.mp3" "ga_v1_b3" "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "za-ga" "1-3" 0.139643669311959
126 "pa" 217703 8 "labial" "1" "pa.3.1.mp3" "pa_v1_b3" "Lab" "Vls" "Stop" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "repVoice" "pa-ga" "1-1" 0.0159491621223005
127 "va" 219195 8 "labio-dental" "4" "va.1.4.mp3" "va_v4_b3" "Lab" "Vcd" "Fric" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "pa-va" "1-4" 0.0205061465402239
128 "sa" 220703 8 "alveolar" "3" "sa.1.3.mp3" "sa_v3_b3" "Alv" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "va-sa" "4-3" 0.0231050611407216
129 "da" 222196 8 "alveolar" "4" "da.1.4.mp3" "da_v4_b3" "Alv" "Vcd" "Stop" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "da-sa" "4-3" 0.0291248697204559
130 "va" 223704 8 "labio-dental" "1" "va.2.1.mp3" "va_v1_b4" "Lab" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "va-da" "1-4" 0.0576268048212968
131 "tha" 225196 8 "dental" "3" "tha.1.3.mp3" "tha_v3_b3" "Dent" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "va-tha" "1-3" 0.0427058614883721
132 "null" 226705 8 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
133 "ga" 230700 8 "velar" "2" "ga.3.2.mp3" "ga_v2_b3" "Vel" "Vcd" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ga" "null-2" NA
134 "sha" 232209 8 "palato-alveolar" "1" "sha.3.1.mp3" "sha_v1_b4" "Pal" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sha-ga" "1-2" 0.0180389145793569
135 "ga" 233701 8 "velar" "4" "ga.2.4.mp3" "ga_v4_b3" "Vel" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sha-ga" "1-4" 0.0180389145793569
136 "tha" 235210 8 "dental" "2" "tha.3.2.mp3" "tha_v2_b3" "Dent" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-ga" "4-2" 0.0362150149431953
137 "da" 236702 8 "alveolar" "2" "da.3.2.mp3" "da_v2_b3" "Alv" "Vcd" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "tha-da" "2-2" 0.0388604052514422
138 "TH_a" 238195 8 "dental" "1" "TH_a.3.1.mp3" "TH_a_v1_b3" "Dent" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-da" "1-2" 0.0935151222471963
139 "na" 239703 8 "alveolar" "2" "na.1.2.mp3" "na_v2_b4" "Alv" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-TH_a" "1-2" 0.0285486924841155
140 "ta" 241095 8 "alveolar" "2" "ta.1.2.mp3" "ta_v2_b3" "Alv" "Vls" "Stop" "repcatvoice" "repvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "na-ta" "2-2" 0.0196978714889416
141 "TH_a" 242703 8 "dental" "4" "TH_a.2.4.mp3" "TH_a_v4_b3" "Dent" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "TH_a-ta" "4-2" 0.018398855471175
142 "ka" 244196 8 "velar" "1" "ka.1.1.mp3" "ka_v1_b4" "Vel" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "TH_a-ka" "1-4" 0.0212738357864609
143 "TH_a" 245704 8 "dental" "2" "TH_a.1.2.mp3" "TH_a_v2_b4" "Dent" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "TH_a-ka" "1-2" 0.0212738357864609
144 "null" 247196 8 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
145 "va" 251208 8 "labio-dental" "2" "va.1.2.mp3" "va_v2_b4" "Lab" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-va" "null-2" NA
146 "ma" 252700 8 "labial" "1" "ma.1.1.mp3" "ma_v1_b3" "Lab" "Vcd" "Nas" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "va-ma" "1-2" 0.0319429196022726
147 "ga" 254209 8 "velar" "1" "ga.1.1.mp3" "ga_v1_b3" "Vel" "Vcd" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "ga-ma" "1-1" 0.0288986920135984
148 "SH_a" 255701 8 "palato-alveolar" "1" "SH_a.1.1.mp3" "SH_a_v1_b3" "Pal" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "SH_a-ga" "1-1" 0.123287666201073
149 "sa" 257210 8 "alveolar" "4" "sa.3.4.mp3" "sa_v4_b3" "Alv" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "SH_a-sa" "1-4" 0.0223709151466559
150 "pa" 258702 8 "labial" "1" "pa.1.1.mp3" "pa_v1_b3" "Lab" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "pa-sa" "1-4" 0.0502525895157616
151 "null" 260195 8 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
152 "na" 264206 8 "alveolar" "3" "na.2.3.mp3" "na_v3_b3" "Alv" "Vcd" "Nas" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-na" "null-3" NA
153 "ma" 265698 8 "labial" "3" "ma.2.3.mp3" "ma_v3_b4" "Lab" "Vcd" "Nas" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "null" "repNas" "repVcd" "null" "repVoice" "na-ma" "3-3" 0.155104727857231
154 "na" 267207 8 "alveolar" "4" "na.3.4.mp3" "na_v4_b3" "Alv" "Vcd" "Nas" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "null" "repNas" "repVcd" "null" "diffVoice" "na-ma" "4-3" 0.155104727857231
155 "na" 268566 8 "alveolar" "2" "na.1.2.mp3" "na_v2_b4" "Alv" "Vcd" "Nas" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "null" "null" "repNas" "repVcd" "null" "diffVoice" "na-na" "4-2" NA
156 "za" 270208 8 "alveolar" "2" "za.2.2.mp3" "za_v2_b3" "Alv" "Vcd" "Fric" "repcatvoice" "repcatvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "na-za" "2-2" 0.0175448260161758
157 "sha" 271700 8 "palato-alveolar" "4" "sha.1.4.mp3" "sha_v4_b4" "Pal" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-sha" "4-2" 0.0167885857759985
158 "fa" 273208 8 "labio-dental" "1" "fa.2.1.mp3" "fa_v1_b3" "Lab" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sha-fa" "1-4" 0.0279206459825738
159 "tha" 274700 8 "dental" "4" "tha.1.4.mp3" "tha_v4_b4" "Dent" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "fa-tha" "1-4" 0.424635788228768
160 "fa" 276209 8 "labio-dental" "2" "fa.1.2.mp3" "fa_v2_b3" "Lab" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "fa-tha" "4-2" 0.424635788228768
161 "sa" 277701 8 "alveolar" "3" "sa.1.3.mp3" "sa_v3_b4" "Alv" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "fa-sa" "3-2" 0.0673755969649652
162 "tha" 279210 8 "dental" "4" "tha.2.4.mp3" "tha_v4_b4" "Dent" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "tha-sa" "4-3" 0.15482586365123
163 "TH_a" 280702 8 "dental" "3" "TH_a.3.3.mp3" "TH_a_v3_b4" "Dent" "Vcd" "Fric" "repcat" "diffcat" "repcat" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-tha" "4-3" 0.0316024894543282
164 "tha" 282195 8 "dental" "3" "tha.3.3.mp3" "tha_v3_b3" "Dent" "Vls" "Fric" "repcatvoice" "repvoice" "repcatvoice" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "TH_a-tha" "3-3" 0.0316024894543282
165 "sha" 283703 8 "palato-alveolar" "3" "sha.2.3.mp3" "sha_v3_b3" "Pal" "Vls" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "repVoice" "sha-tha" "3-3" 0.0442934452101461
166 "ta" 285195 8 "alveolar" "1" "ta.3.1.mp3" "ta_v1_b3" "Alv" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "sha-ta" "1-3" 0.0486434393382033
167 "fa" 286703 8 "labio-dental" "3" "fa.1.3.mp3" "fa_v3_b3" "Lab" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "fa-ta" "1-3" 0.0578158780927524
168 "null" 288196 8 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
169 "tha" 292208 8 "dental" "2" "tha.1.2.mp3" "tha_v2_b3" "Dent" "Vls" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-tha" "null-2" NA
170 "ba" 293700 8 "labial" "1" "ba.1.1.mp3" "ba_v1_b3" "Lab" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-tha" "1-2" 0.0444361928288333
171 "sha" 295208 8 "palato-alveolar" "1" "sha.1.1.mp3" "sha_v1_b4" "Pal" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ba-sha" "1-1" 0.0119045348638785
172 "pa" 296700 8 "labial" "2" "pa.2.2.mp3" "pa_v2_b3" "Lab" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "sha-pa" "1-2" 0.0364423259600863
173 "ma" 298209 8 "labial" "2" "ma.3.2.mp3" "ma_v2_b4" "Lab" "Vcd" "Nas" "repcatvoice" "repvoice" "repvoice" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "pa-ma" "2-2" 0.0264609848441258
174 "sa" 299701 8 "alveolar" "2" "sa.2.2.mp3" "sa_v2_b3" "Alv" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ma-sa" "2-2" 0.0168325927665453
175 "ma" 301210 8 "labial" "4" "ma.1.4.mp3" "ma_v4_b3" "Lab" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ma-sa" "4-2" 0.0168325927665453
176 "ta" 302702 8 "alveolar" "3" "ta.1.3.mp3" "ta_v3_b3" "Alv" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ma-ta" "4-3" 0.0223566002469745
177 "ma" 304195 8 "labial" "1" "ma.1.1.mp3" "ma_v1_b4" "Lab" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ma-ta" "1-3" 0.0223566002469745
178 "fa" 305703 8 "labio-dental" "1" "fa.3.1.mp3" "fa_v1_b3" "Lab" "Vls" "Fric" "repcatvoice" "repvoice" "repvoice" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "fa-ma" "1-1" 0.015844076735163
179 "da" 307195 8 "alveolar" "3" "da.2.3.mp3" "da_v3_b4" "Alv" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "fa-da" "1-3" 0.0246326507930114
180 "na" 308704 8 "alveolar" "1" "na.3.1.mp3" "na_v1_b3" "Alv" "Vcd" "Nas" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-da" "1-3" 0.0303140877460462
181 "sa" 310196 8 "alveolar" "1" "sa.3.1.mp3" "sa_v1_b4" "Alv" "Vls" "Fric" "repcatvoice" "repvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "na-sa" "1-1" 0.0139257103845774
182 "null" 311704 8 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
183 "fa" 315700 8 "labio-dental" "4" "fa.2.4.mp3" "fa_v4_b3" "Lab" "Vls" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-fa" "null-4" NA
184 "ga" 317208 8 "velar" "3" "ga.1.3.mp3" "ga_v3_b4" "Vel" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "fa-ga" "4-3" 0.0149696643348424
185 "sa" 318700 8 "alveolar" "3" "sa.3.3.mp3" "sa_v3_b4" "Alv" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ga-sa" "3-3" 0.0316847383912621
186 "SH_a" 320209 8 "palato-alveolar" "2" "SH_a.1.2.mp3" "SH_a_v2_b3" "Pal" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "SH_a-sa" "3-2" 0.0223709151466559
187 "da" 321701 8 "alveolar" "4" "da.1.4.mp3" "da_v4_b3" "Alv" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-da" "4-2" 0.0888856874159333
188 "SH_a" 323210 8 "palato-alveolar" "4" "SH_a.2.4.mp3" "SH_a_v4_b3" "Pal" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "SH_a-da" "4-4" 0.0888856874159333
189 "va" 324702 8 "labio-dental" "3" "va.3.3.mp3" "va_v3_b3" "Lab" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-SH_a" "4-3" 0.0276139152481812
190 "SH_a" 326195 8 "palato-alveolar" "2" "SH_a.3.2.mp3" "SH_a_v2_b3" "Pal" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-SH_a" "3-2" 0.0276139152481812
191 "TH_a" 327703 8 "dental" "1" "TH_a.2.1.mp3" "TH_a_v1_b3" "Dent" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "TH_a-SH_a" "1-2" 0.0354052643338604
192 "TH_a" 329195 8 "dental" "3" "TH_a.1.3.mp3" "TH_a_v3_b4" "Dent" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "TH_a-TH_a" "1-3" NA
193 "sha" 330704 8 "palato-alveolar" "4" "sha.2.4.mp3" "sha_v4_b4" "Pal" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "sha-TH_a" "4-3" 0.0181476535647975
194 "SH_a" 332196 8 "palato-alveolar" "3" "SH_a.1.3.mp3" "SH_a_v3_b4" "Pal" "Vcd" "Fric" "repcat" "diffcat" "repcat" "null" "null" "null" "repPal" "null" "repFric" "null" "null" "null" "null" "diffVoice" "sha-SH_a" "4-3" 0.0127643633516016
195 "SH_a" 333704 8 "palato-alveolar" "4" "SH_a.2.4.mp3" "SH_a_v4_b4" "Pal" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "null" "null" "null" "repPal" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "SH_a-SH_a" "4-3" NA
196 "fa" 335196 8 "labio-dental" "2" "fa.3.2.mp3" "fa_v2_b3" "Lab" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "fa-SH_a" "4-2" 0.0109549380134048
197 "va" 336705 8 "labio-dental" "4" "va.1.4.mp3" "va_v4_b3" "Lab" "Vcd" "Fric" "repcat" "diffcat" "repcat" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "fa-va" "4-2" 0.0350449700943268
198 "TH_a" 338197 8 "dental" "4" "TH_a.3.4.mp3" "TH_a_v4_b3" "Dent" "Vcd" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "repVoice" "TH_a-va" "4-4" 0.340793227790882
199 "ga" 339706 8 "velar" "2" "ga.3.2.mp3" "ga_v2_b4" "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-ga" "4-2" 0.120990305857703
200 "ba" 341198 8 "labial" "2" "ba.2.2.mp3" "ba_v2_b4" "Lab" "Vcd" "Stop" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "repVoice" "ba-ga" "2-2" 0.0676804503863479
201 "fa" 342707 8 "labio-dental" "1" "fa.1.1.mp3" "fa_v1_b3" "Lab" "Vls" "Fric" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-fa" "1-2" 0.0466941484832373
202 "SH_a" 344199 8 "palato-alveolar" "1" "SH_a.3.1.mp3" "SH_a_v1_b3" "Pal" "Vcd" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "fa-SH_a" "1-1" 0.0109549380134048
203 "tha" 345707 8 "dental" "1" "tha.2.1.mp3" "tha_v1_b3" "Dent" "Vls" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "SH_a-tha" "1-1" 0.0163735463965243
204 "va" 347199 8 "labio-dental" "2" "va.3.2.mp3" "va_v2_b4" "Lab" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "va-tha" "1-2" 0.0427058614883721
