"Trial" "syllable" "Onset" "block_num" "Place" "voice" "filename" "bin" "place" "voicing" "manner" "rplace" "rvoicing" "rmanner" "rLab" "rAlv" "rDent" "rPal" "rVel" "rFric" "rStop" "rNasal" "rVcd" "rVls" "rvoice" "sylltrans" "voicetrans" "MillSim"
104 "ma" 182202 6 "labial" "4" "ma.2.4.mp3" "ma_v4_b2" "Lab" "Vcd" "Nas" "repcatvoice" "repvoice" "repvoice" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "pa-ma" "4-4" 0.0264609848441258
105 "pa" 183695 6 "labial" "2" "pa.2.2.mp3" "pa_v2_b2" "Lab" "Vls" "Stop" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "pa-ma" "4-2" 0.0264609848441258
106 "sha" 185203 6 "palato-alveolar" "2" "sha.1.2.mp3" "sha_v2_b2" "Pal" "Vls" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "sha-pa" "2-2" 0.0364423259600863
107 "null" 186695 6 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
108 "ma" 190707 6 "labial" "1" "ma.1.1.mp3" "ma_v1_b3" "Lab" "Vcd" "Nas" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ma" "null-1" NA
109 "ma" 192199 6 "labial" "3" "ma.2.3.mp3" "ma_v3_b3" "Lab" "Vcd" "Nas" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "null" "null" "repNas" "repVcd" "null" "diffVoice" "ma-ma" "1-3" NA
110 "sa" 193708 6 "alveolar" "3" "sa.1.3.mp3" "sa_v3_b3" "Alv" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ma-sa" "3-3" 0.0168325927665453
111 "na" 195200 6 "alveolar" "1" "na.1.1.mp3" "na_v1_b2" "Alv" "Vcd" "Nas" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-sa" "1-3" 0.0139257103845774
112 "na" 196708 6 "alveolar" "3" "na.3.3.mp3" "na_v3_b2" "Alv" "Vcd" "Nas" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "null" "null" "repNas" "repVcd" "null" "diffVoice" "na-na" "1-3" NA
113 "TH_a" 198201 6 "dental" "2" "TH_a.1.2.mp3" "TH_a_v2_b3" "Dent" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-TH_a" "3-2" 0.0285486924841155
114 "null" 199709 6 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
115 "sha" 203705 6 "palato-alveolar" "1" "sha.2.1.mp3" "sha_v1_b3" "Pal" "Vls" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-sha" "null-1" NA
116 "sa" 205197 6 "alveolar" "1" "sa.3.1.mp3" "sa_v1_b3" "Alv" "Vls" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "repVoice" "sha-sa" "1-1" 0.113246765824953
117 "fa" 206705 6 "labio-dental" "3" "fa.2.3.mp3" "fa_v3_b3" "Lab" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "fa-sa" "1-3" 0.0673755969649652
118 "ba" 208198 6 "labial" "3" "ba.3.3.mp3" "ba_v3_b3" "Lab" "Vcd" "Stop" "repcatvoice" "repvoice" "repvoice" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ba-fa" "3-3" 0.0466941484832373
119 "ba" 209706 6 "labial" "1" "ba.2.1.mp3" "ba_v1_b2" "Lab" "Vcd" "Stop" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ba-ba" "1-3" NA
120 "pa" 211198 6 "labial" "2" "pa.1.2.mp3" "pa_v2_b3" "Lab" "Vls" "Stop" "repcat" "diffcat" "repcat" "repLab" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ba-pa" "1-2" 0.0224225492966449
121 "va" 212707 6 "labio-dental" "4" "va.1.4.mp3" "va_v4_b2" "Lab" "Vcd" "Fric" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "pa-va" "4-2" 0.0205061465402239
122 "da" 214199 6 "alveolar" "3" "da.1.3.mp3" "da_v3_b3" "Alv" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "va-da" "4-3" 0.0576268048212968
123 "na" 215708 6 "alveolar" "4" "na.1.4.mp3" "na_v4_b3" "Alv" "Vcd" "Nas" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-da" "4-3" 0.0303140877460462
124 "za" 217200 6 "alveolar" "4" "za.3.4.mp3" "za_v4_b3" "Alv" "Vcd" "Fric" "repcatvoice" "repcatvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "na-za" "4-4" 0.0175448260161758
125 "null" 218708 6 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
126 "ma" 222704 6 "labial" "3" "ma.3.3.mp3" "ma_v3_b3" "Lab" "Vcd" "Nas" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ma" "null-3" NA
127 "ba" 224196 6 "labial" "3" "ba.1.3.mp3" "ba_v3_b3" "Lab" "Vcd" "Stop" "repcatvoice" "repcatvoice" "repvoice" "repLab" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "ba-ma" "3-3" 0.0389983712671896
128 "tha" 225705 6 "dental" "1" "tha.1.1.mp3" "tha_v1_b2" "Dent" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-tha" "1-3" 0.0444361928288333
129 "za" 227197 6 "alveolar" "1" "za.2.1.mp3" "za_v1_b2" "Alv" "Vcd" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "za-tha" "1-1" 0.0321029606059229
130 "ta" 228705 6 "alveolar" "1" "ta.1.1.mp3" "ta_v1_b3" "Alv" "Vls" "Stop" "repcatvoice" "repvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "za-ta" "1-1" 0.0233811261053915
131 "ga" 230198 6 "velar" "4" "ga.3.4.mp3" "ga_v4_b2" "Vel" "Vcd" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ga-ta" "1-4" 0.0177160218315514
132 "na" 231706 6 "alveolar" "3" "na.2.3.mp3" "na_v3_b3" "Alv" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-ga" "4-3" 0.0301743677158778
133 "sa" 233198 6 "alveolar" "2" "sa.2.2.mp3" "sa_v2_b3" "Alv" "Vls" "Fric" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-sa" "3-2" 0.0139257103845774
134 "ba" 234707 6 "labial" "2" "ba.3.2.mp3" "ba_v2_b3" "Lab" "Vcd" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ba-sa" "2-2" 0.0254946378214668
135 "sha" 236199 6 "palato-alveolar" "3" "sha.1.3.mp3" "sha_v3_b3" "Pal" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-sha" "3-2" 0.0119045348638785
136 "da" 237708 6 "alveolar" "1" "da.2.1.mp3" "da_v1_b3" "Alv" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sha-da" "1-3" 0.0319921225828632
137 "null" 239200 6 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
138 "null" 243195 6 "null" "null" "null" "None" "none" "none" "none" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "null" "null" NA
139 "za" 247207 6 "alveolar" "2" "za.1.2.mp3" "za_v2_b3" "Alv" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-za" "null-2" NA
140 "ka" 248699 6 "velar" "1" "ka.1.1.mp3" "ka_v1_b3" "Vel" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "za-ka" "1-2" 0.0228770680919328
141 "TH_a" 250208 6 "dental" "2" "TH_a.2.2.mp3" "TH_a_v2_b3" "Dent" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "TH_a-ka" "1-2" 0.0212738357864609
142 "ma" 251700 6 "labial" "4" "ma.3.4.mp3" "ma_v4_b3" "Lab" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-ma" "4-2" 0.0369138726513164
143 "da" 253209 6 "alveolar" "4" "da.1.4.mp3" "da_v4_b3" "Alv" "Vcd" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "da-ma" "4-4" 0.0227881412430219
144 "tha" 254701 6 "dental" "1" "tha.3.1.mp3" "tha_v1_b2" "Dent" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-da" "1-4" 0.0388604052514422
145 "ta" 256210 6 "alveolar" "3" "ta.3.3.mp3" "ta_v3_b2" "Alv" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "tha-ta" "1-3" 0.0773941774325793
146 "tha" 257702 6 "dental" "2" "tha.2.2.mp3" "tha_v2_b3" "Dent" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "tha-ta" "3-2" 0.0773941774325793
147 "ka" 259195 6 "velar" "4" "ka.2.4.mp3" "ka_v4_b3" "Vel" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-tha" "4-2" 0.0805281948632112
148 "null" 260702 6 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
149 "va" 264698 6 "labio-dental" "3" "va.2.3.mp3" "va_v3_b2" "Lab" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-va" "null-3" NA
150 "null" 266207 6 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
151 "SH_a" 270202 6 "palato-alveolar" "4" "SH_a.2.4.mp3" "SH_a_v4_b3" "Pal" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-SH_a" "null-4" NA
152 "va" 271695 6 "labio-dental" "2" "va.3.2.mp3" "va_v2_b3" "Lab" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-SH_a" "4-2" 0.0276139152481812
153 "fa" 273203 6 "labio-dental" "4" "fa.1.4.mp3" "fa_v4_b3" "Lab" "Vls" "Fric" "repcat" "diffcat" "repcat" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "fa-va" "4-2" 0.0350449700943268
154 "TH_a" 274695 6 "dental" "1" "TH_a.3.1.mp3" "TH_a_v1_b3" "Dent" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-fa" "1-4" 0.0336796104980624
155 "va" 276204 6 "labio-dental" "4" "va.2.4.mp3" "va_v4_b2" "Lab" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "TH_a-va" "1-4" 0.340793227790882
156 "ba" 277696 6 "labial" "1" "ba.2.1.mp3" "ba_v1_b2" "Lab" "Vcd" "Stop" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-va" "1-4" 0.20948219453299
157 "null" 279204 6 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
158 "fa" 283200 6 "labio-dental" "2" "fa.3.2.mp3" "fa_v2_b2" "Lab" "Vls" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-fa" "null-2" NA
159 "tha" 284708 6 "dental" "3" "tha.1.3.mp3" "tha_v3_b3" "Dent" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "fa-tha" "3-2" 0.424635788228768
160 "sha" 286201 6 "palato-alveolar" "1" "sha.3.1.mp3" "sha_v1_b3" "Pal" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sha-tha" "1-3" 0.0442934452101461
161 "fa" 287709 6 "labio-dental" "1" "fa.2.1.mp3" "fa_v1_b3" "Lab" "Vls" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "repVoice" "sha-fa" "1-1" 0.0279206459825738
162 "pa" 289201 6 "labial" "3" "pa.3.3.mp3" "pa_v3_b3" "Lab" "Vls" "Stop" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "pa-fa" "1-3" 0.101897306301343
163 "ta" 290710 6 "alveolar" "1" "ta.2.1.mp3" "ta_v1_b3" "Alv" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "pa-ta" "1-3" 0.234360535518008
164 "pa" 292202 6 "labial" "1" "pa.1.1.mp3" "pa_v1_b3" "Lab" "Vls" "Stop" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "repVoice" "pa-ta" "1-1" 0.234360535518008
165 "ka" 293695 6 "velar" "2" "ka.3.2.mp3" "ka_v2_b3" "Vel" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-pa" "1-2" 0.426229651083637
166 "ta" 295203 6 "alveolar" "3" "ta.1.3.mp3" "ta_v3_b3" "Alv" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-ta" "3-2" 0.235462958598024
167 "da" 296695 6 "alveolar" "2" "da.3.2.mp3" "da_v2_b3" "Alv" "Vcd" "Stop" "repcat" "diffcat" "repcat" "null" "repAlv" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "da-ta" "3-2" 0.0210098839279326
168 "ka" 298204 6 "velar" "3" "ka.7.3.mp3" "ka_v3_b3" "Vel" "Vls" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ka-da" "3-2" 0.0188136951680179
169 "fa" 299696 6 "labio-dental" "2" "fa.1.2.mp3" "fa_v2_b3" "Lab" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-fa" "3-2" 0.0763014313858586
170 "ta" 301204 6 "alveolar" "4" "ta.5.4.mp3" "ta_v4_b3" "Alv" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "fa-ta" "4-2" 0.0578158780927524
171 "fa" 302696 6 "labio-dental" "4" "fa.2.4.mp3" "fa_v4_b3" "Lab" "Vls" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "fa-ta" "4-4" 0.0578158780927524
172 "za" 304205 6 "alveolar" "3" "za.3.3.mp3" "za_v3_b3" "Alv" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-fa" "4-3" 0.017564189078639
173 "na" 305697 6 "alveolar" "2" "na.2.2.mp3" "na_v2_b3" "Alv" "Vcd" "Nas" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-za" "3-2" 0.0175448260161758
174 "null" 307206 6 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
175 "ta" 311201 6 "alveolar" "2" "ta.2.2.mp3" "ta_v2_b3" "Alv" "Vls" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ta" "null-2" NA
176 "TH_a" 312710 6 "dental" "3" "TH_a.2.3.mp3" "TH_a_v3_b3" "Dent" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "TH_a-ta" "3-2" 0.018398855471175
177 "ka" 314202 6 "velar" "3" "ka.7.3.mp3" "ka_v3_b3" "Vel" "Vls" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "TH_a-ka" "3-3" 0.0212738357864609
178 "za" 315695 6 "alveolar" "4" "za.2.4.mp3" "za_v4_b3" "Alv" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "za-ka" "4-3" 0.0228770680919328
179 "pa" 317203 6 "labial" "4" "pa.2.4.mp3" "pa_v4_b3" "Lab" "Vls" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "za-pa" "4-4" 0.0262303501492357
180 "null" 318695 6 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
181 "ga" 322707 6 "velar" "2" "ga.1.2.mp3" "ga_v2_b3" "Vel" "Vcd" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ga" "null-2" NA
182 "tha" 324199 6 "dental" "4" "tha.3.4.mp3" "tha_v4_b3" "Dent" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-ga" "4-2" 0.0362150149431953
183 "da" 325708 6 "alveolar" "1" "da.3.1.mp3" "da_v1_b3" "Alv" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-da" "1-4" 0.0388604052514422
184 "ma" 327200 6 "labial" "1" "ma.2.1.mp3" "ma_v1_b3" "Lab" "Vcd" "Nas" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "da-ma" "1-1" 0.0227881412430219
185 "sa" 328708 6 "alveolar" "3" "sa.2.3.mp3" "sa_v3_b3" "Alv" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ma-sa" "1-3" 0.0168325927665453
186 "ma" 330201 6 "labial" "2" "ma.1.2.mp3" "ma_v2_b3" "Lab" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ma-sa" "3-2" 0.0168325927665453
187 "tha" 331709 6 "dental" "1" "tha.3.1.mp3" "tha_v1_b3" "Dent" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-ma" "1-2" 0.0211291928621254
188 "ga" 333201 6 "velar" "3" "ga.1.3.mp3" "ga_v3_b3" "Vel" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-ga" "1-3" 0.0362150149431953
189 "sa" 334710 6 "alveolar" "4" "sa.1.4.mp3" "sa_v4_b3" "Alv" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ga-sa" "4-3" 0.0316847383912621
190 "ga" 336202 6 "velar" "4" "ga.2.4.mp3" "ga_v4_b3" "Vel" "Vcd" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ga-sa" "4-4" 0.0316847383912621
191 "fa" 337695 6 "labio-dental" "3" "fa.4.3.mp3" "fa_v3_b3" "Lab" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "fa-ga" "4-3" 0.0149696643348424
192 "da" 339203 6 "alveolar" "3" "da.2.3.mp3" "da_v3_b3" "Alv" "Vcd" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "fa-da" "3-3" 0.0246326507930114
193 "TH_a" 340695 6 "dental" "4" "TH_a.3.4.mp3" "TH_a_v4_b2" "Dent" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-da" "4-3" 0.0935151222471963
194 "ga" 342204 6 "velar" "1" "ga.3.1.mp3" "ga_v1_b3" "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-ga" "1-4" 0.120990305857703
195 "TH_a" 343696 6 "dental" "1" "TH_a.1.1.mp3" "TH_a_v1_b3" "Dent" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "TH_a-ga" "1-1" 0.120990305857703
196 "tha" 345204 6 "dental" "4" "tha.1.4.mp3" "tha_v4_b3" "Dent" "Vls" "Fric" "repcat" "diffcat" "repcat" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-tha" "1-4" 0.0316024894543282
197 "TH_a" 346696 6 "dental" "3" "TH_a.2.3.mp3" "TH_a_v3_b3" "Dent" "Vcd" "Fric" "repcat" "diffcat" "repcat" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-tha" "4-3" 0.0316024894543282
198 "null" 348205 6 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
199 "TH_a" 352201 6 "dental" "4" "TH_a.3.4.mp3" "TH_a_v4_b3" "Dent" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-TH_a" "null-4" NA
200 "TH_a" 353709 6 "dental" "2" "TH_a.1.2.mp3" "TH_a_v2_b3" "Dent" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "TH_a-TH_a" "4-2" NA
201 "za" 355201 6 "alveolar" "1" "za.3.1.mp3" "za_v1_b3" "Alv" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "za-TH_a" "1-2" 0.163608918306741
202 "za" 356710 6 "alveolar" "3" "za.1.3.mp3" "za_v3_b3" "Alv" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "za-za" "1-3" NA
203 "va" 358202 6 "labio-dental" "1" "va.1.1.mp3" "va_v1_b3" "Lab" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "za-va" "1-3" 0.0811683241180293
204 "va" 359695 6 "labio-dental" "2" "va.1.2.mp3" "va_v2_b3" "Lab" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-va" "1-2" NA
