"Trial" "syllable" "Onset" "block_num" "Place" "voice" "filename" "bin" "place" "voicing" "manner" "rplace" "rvoicing" "rmanner" "rLab" "rAlv" "rDent" "rPal" "rVel" "rFric" "rStop" "rNasal" "rVcd" "rVls" "rvoice" "sylltrans" "voicetrans" "MillSim"
103 "ta" 175710 10 "alveolar" "3" "ta.2.3.mp3" "ta_v3_b4" "Alv" "Vls" "Stop" "repcatvoice" "repvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "na-ta" "3-3" 0.0196978714889416
104 "na" 177202 10 "alveolar" "4" "na.3.4.mp3" "na_v4_b4" "Alv" "Vcd" "Nas" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-ta" "4-3" 0.0196978714889416
105 "TH_a" 178695 10 "dental" "1" "TH_a.2.1.mp3" "TH_a_v1_b4" "Dent" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-TH_a" "1-4" 0.0285486924841155
106 "ta" 180203 10 "alveolar" "4" "ta.1.4.mp3" "ta_v4_b4" "Alv" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "TH_a-ta" "1-4" 0.018398855471175
107 "SH_a" 181695 10 "palato-alveolar" "3" "SH_a.1.3.mp3" "SH_a_v3_b4" "Pal" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "SH_a-ta" "4-3" 0.0188530700580233
108 "na" 183204 10 "alveolar" "4" "na.2.4.mp3" "na_v4_b4" "Alv" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-SH_a" "4-3" 0.0303880622037938
109 "sa" 184696 10 "alveolar" "1" "sa.1.1.mp3" "sa_v1_b4" "Alv" "Vls" "Fric" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-sa" "1-4" 0.0139257103845774
110 "da" 186254 10 "alveolar" "2" "da.2.2.mp3" "da_v2_b4" "Alv" "Vcd" "Stop" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "da-sa" "1-2" 0.0291248697204559
111 "TH_a" 187696 10 "dental" "2" "TH_a.1.2.mp3" "TH_a_v2_b4" "Dent" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "TH_a-da" "2-2" 0.0935151222471963
112 "sa" 189205 10 "alveolar" "4" "sa.2.4.mp3" "sa_v4_b4" "Alv" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-sa" "4-2" 0.0250740393246598
113 "va" 190697 10 "labio-dental" "4" "va.1.4.mp3" "va_v4_b4" "Lab" "Vcd" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "va-sa" "4-4" 0.0231050611407216
114 "ga" 192206 10 "velar" "3" "ga.1.3.mp3" "ga_v3_b4" "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "va-ga" "4-3" 0.0563801508019679
115 "ma" 193698 10 "labial" "4" "ma.3.4.mp3" "ma_v4_b4" "Lab" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ga-ma" "4-3" 0.0288986920135984
116 "va" 195207 10 "labio-dental" "3" "va.2.3.mp3" "va_v3_b4" "Lab" "Vcd" "Fric" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "va-ma" "4-3" 0.0319429196022726
117 "ma" 196699 10 "labial" "3" "ma.1.3.mp3" "ma_v3_b4" "Lab" "Vcd" "Nas" "repcatvoice" "repcatvoice" "repvoice" "repLab" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "va-ma" "3-3" 0.0319429196022726
118 "fa" 198274 10 "labio-dental" "3" "fa.4.3.mp3" "fa_v3_b4" "Lab" "Vls" "Fric" "repcatvoice" "repvoice" "repvoice" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "fa-ma" "3-3" 0.015844076735163
119 "ta" 199699 10 "alveolar" "2" "ta.3.2.mp3" "ta_v2_b4" "Alv" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "fa-ta" "3-2" 0.0578158780927524
120 "za" 201208 10 "alveolar" "2" "za.1.2.mp3" "za_v2_b4" "Alv" "Vcd" "Fric" "repcatvoice" "repvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "za-ta" "2-2" 0.0233811261053915
121 "pa" 202700 10 "labial" "2" "pa.2.2.mp3" "pa_v2_b4" "Lab" "Vls" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "za-pa" "2-2" 0.0262303501492357
122 "ga" 204275 10 "velar" "1" "ga.2.1.mp3" "ga_v1_b4" "Vel" "Vcd" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "pa-ga" "1-2" 0.0159491621223005
123 "va" 205701 10 "labio-dental" "2" "va.3.2.mp3" "va_v2_b4" "Lab" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "va-ga" "1-2" 0.0563801508019679
124 "tha" 207210 10 "dental" "3" "tha.1.3.mp3" "tha_v3_b4" "Dent" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "va-tha" "3-2" 0.0427058614883721
125 "null" 208702 10 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
126 "null" 212697 10 "null" "null" "null" "None" "none" "none" "none" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "null" "null" NA
127 "TH_a" 216709 10 "dental" "1" "TH_a.3.1.mp3" "TH_a_v1_b4" "Dent" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-TH_a" "null-1" NA
128 "ga" 218201 10 "velar" "3" "ga.3.3.mp3" "ga_v3_b4" "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-ga" "1-3" 0.120990305857703
129 "null" 219710 10 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
130 "sa" 223705 10 "alveolar" "1" "sa.1.1.mp3" "sa_v1_b4" "Alv" "Vls" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-sa" "null-1" NA
131 "pa" 225198 10 "labial" "4" "pa.1.4.mp3" "pa_v4_b4" "Lab" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "pa-sa" "1-4" 0.0502525895157616
132 "ka" 226706 10 "velar" "2" "ka.2.2.mp3" "ka_v2_b4" "Vel" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-pa" "4-2" 0.426229651083637
133 "ba" 228198 10 "labial" "4" "ba.3.4.mp3" "ba_v4_b4" "Lab" "Vcd" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ba-ka" "4-2" 0.0209350458377875
134 "ta" 229707 10 "alveolar" "3" "ta.3.3.mp3" "ta_v3_b4" "Alv" "Vls" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ba-ta" "4-3" 0.0137873747502122
135 "da" 231199 10 "alveolar" "4" "da.1.4.mp3" "da_v4_b4" "Alv" "Vcd" "Stop" "repcat" "diffcat" "repcat" "null" "repAlv" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "da-ta" "4-3" 0.0210098839279326
136 "pa" 232708 10 "labial" "1" "pa.3.1.mp3" "pa_v1_b4" "Lab" "Vls" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "pa-da" "1-4" 0.022685051914619
137 "ta" 234250 10 "alveolar" "4" "ta.1.4.mp3" "ta_v4_b4" "Alv" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "pa-ta" "1-4" 0.234360535518008
138 "sha" 235709 10 "palato-alveolar" "2" "sha.2.2.mp3" "sha_v2_b4" "Pal" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "sha-ta" "4-2" 0.0486434393382033
139 "fa" 237201 10 "labio-dental" "2" "fa.5.2.mp3" "fa_v2_b4" "Lab" "Vls" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "repVoice" "sha-fa" "2-2" 0.0279206459825738
140 "SH_a" 238709 10 "palato-alveolar" "2" "SH_a.1.2.mp3" "SH_a_v2_b4" "Pal" "Vcd" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "fa-SH_a" "2-2" 0.0109549380134048
141 "da" 240201 10 "alveolar" "3" "da.3.3.mp3" "da_v3_b4" "Alv" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-da" "3-2" 0.0888856874159333
142 "na" 241710 10 "alveolar" "1" "na.1.1.mp3" "na_v1_b4" "Alv" "Vcd" "Nas" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-da" "1-3" 0.0303140877460462
143 "ba" 243202 10 "labial" "1" "ba.2.1.mp3" "ba_v1_b4" "Lab" "Vcd" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "ba-na" "1-1" 0.024819469330927
144 "TH_a" 244695 10 "dental" "4" "TH_a.3.4.mp3" "TH_a_v4_b4" "Dent" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-TH_a" "1-4" 0.14699289863621
145 "da" 246203 10 "alveolar" "1" "da.2.1.mp3" "da_v1_b4" "Alv" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-da" "1-4" 0.0935151222471963
146 "ba" 247695 10 "labial" "3" "ba.1.3.mp3" "ba_v3_b4" "Lab" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ba-da" "1-3" 0.0574770260349013
147 "fa" 249204 10 "labio-dental" "1" "fa.2.1.mp3" "fa_v1_b4" "Lab" "Vls" "Fric" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-fa" "1-3" 0.0466941484832373
148 "pa" 250696 10 "labial" "3" "pa.3.3.mp3" "pa_v3_b4" "Lab" "Vls" "Stop" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "pa-fa" "1-3" 0.101897306301343
149 "za" 252204 10 "alveolar" "4" "za.1.4.mp3" "za_v4_b4" "Alv" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "za-pa" "4-3" 0.0262303501492357
150 "ma" 253696 10 "labial" "4" "ma.2.4.mp3" "ma_v4_b4" "Lab" "Vcd" "Nas" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "za-ma" "4-4" 0.021986226035663
151 "ga" 255205 10 "velar" "1" "ga.2.1.mp3" "ga_v1_b4" "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ga-ma" "1-4" 0.0288986920135984
152 "pa" 256697 10 "labial" "4" "pa.1.4.mp3" "pa_v4_b4" "Lab" "Vls" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "pa-ga" "1-4" 0.0159491621223005
153 "TH_a" 258206 10 "dental" "3" "TH_a.1.3.mp3" "TH_a_v3_b4" "Dent" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "TH_a-pa" "4-3" 0.0267101935592846
154 "pa" 259698 10 "labial" "2" "pa.2.2.mp3" "pa_v2_b4" "Lab" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "TH_a-pa" "3-2" 0.0267101935592846
155 "SH_a" 261207 10 "palato-alveolar" "4" "SH_a.3.4.mp3" "SH_a_v4_b4" "Pal" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "pa-SH_a" "4-2" 0.0171270060098082
156 "ma" 262699 10 "labial" "2" "ma.3.2.mp3" "ma_v2_b4" "Lab" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-ma" "4-2" 0.0163702480510673
157 "SH_a" 264207 10 "palato-alveolar" "2" "SH_a.2.2.mp3" "SH_a_v2_b4" "Pal" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "SH_a-ma" "2-2" 0.0163702480510673
158 "ba" 265699 10 "labial" "2" "ba.3.2.mp3" "ba_v2_b4" "Lab" "Vcd" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "ba-SH_a" "2-2" 0.0284752464955132
159 "ka" 267241 10 "velar" "1" "ka.3.1.mp3" "ka_v1_b4" "Vel" "Vls" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ba-ka" "1-2" 0.0209350458377875
160 "sa" 268700 10 "alveolar" "3" "sa.3.3.mp3" "sa_v3_b4" "Alv" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-sa" "1-3" 0.0628311471416047
161 "pa" 270209 10 "labial" "1" "pa.2.1.mp3" "pa_v1_b4" "Lab" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "pa-sa" "1-3" 0.0502525895157616
162 "ba" 271701 10 "labial" "1" "ba.3.1.mp3" "ba_v1_b4" "Lab" "Vcd" "Stop" "repcatvoice" "repvoice" "repcatvoice" "repLab" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "repVoice" "ba-pa" "1-1" 0.0224225492966449
163 "pa" 273210 10 "labial" "1" "pa.2.1.mp3" "pa_v1_b4" "Lab" "Vls" "Stop" "repcatvoice" "repvoice" "repcatvoice" "repLab" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "repVoice" "ba-pa" "1-1" 0.0224225492966449
164 "ba" 274702 10 "labial" "4" "ba.2.4.mp3" "ba_v4_b4" "Lab" "Vcd" "Stop" "repcat" "diffcat" "repcat" "repLab" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ba-pa" "1-4" 0.0224225492966449
165 "ba" 276260 10 "labial" "2" "ba.1.2.mp3" "ba_v2_b4" "Lab" "Vcd" "Stop" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ba-ba" "4-2" NA
166 "va" 277702 10 "labio-dental" "1" "va.1.1.mp3" "va_v1_b4" "Lab" "Vcd" "Fric" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-va" "1-2" 0.20948219453299
167 "sha" 279195 10 "palato-alveolar" "3" "sha.3.3.mp3" "sha_v3_b4" "Pal" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "sha-va" "1-3" 0.019665034907335
168 "sha" 280703 10 "palato-alveolar" "3" "sha.3.3.mp3" "sha_v3_b4" "Pal" "Vls" "Fric" "ident" "ident" "ident" "null" "null" "null" "repPal" "null" "repFric" "null" "null" "null" "repVls" "repVoice" "sha-sha" "3-3" NA
169 "tha" 282278 10 "dental" "1" "tha.1.1.mp3" "tha_v1_b4" "Dent" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sha-tha" "1-3" 0.0442934452101461
170 "sa" 283704 10 "alveolar" "2" "sa.2.2.mp3" "sa_v2_b4" "Alv" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "tha-sa" "1-2" 0.15482586365123
171 "sa" 285196 10 "alveolar" "4" "sa.3.4.mp3" "sa_v4_b4" "Alv" "Vls" "Fric" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sa-sa" "4-2" NA
172 "ka" 286705 10 "velar" "4" "ka.1.4.mp3" "ka_v4_b4" "Vel" "Vls" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "ka-sa" "4-4" 0.0628311471416047
173 "tha" 288197 10 "dental" "4" "tha.3.4.mp3" "tha_v4_b4" "Dent" "Vls" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "ka-tha" "4-4" 0.0805281948632112
174 "ma" 289706 10 "labial" "1" "ma.2.1.mp3" "ma_v1_b4" "Lab" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-ma" "1-4" 0.0211291928621254
175 "da" 291198 10 "alveolar" "4" "da.2.4.mp3" "da_v4_b4" "Alv" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "da-ma" "1-4" 0.0227881412430219
176 "sha" 292706 10 "palato-alveolar" "4" "sha.1.4.mp3" "sha_v4_b4" "Pal" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "sha-da" "4-4" 0.0319921225828632
177 "ga" 294248 10 "velar" "2" "ga.1.2.mp3" "ga_v2_b4" "Vel" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sha-ga" "4-2" 0.0180389145793569
178 "null" 295707 10 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
179 "ba" 299702 10 "labial" "3" "ba.2.3.mp3" "ba_v3_b4" "Lab" "Vcd" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ba" "null-3" NA
180 "null" 301195 10 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
181 "sha" 305207 10 "palato-alveolar" "2" "sha.2.2.mp3" "sha_v2_b4" "Pal" "Vls" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-sha" "null-2" NA
182 "da" 306699 10 "alveolar" "3" "da.1.3.mp3" "da_v3_b4" "Alv" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sha-da" "3-2" 0.0319921225828632
183 "fa" 308207 10 "labio-dental" "4" "fa.1.4.mp3" "fa_v4_b4" "Lab" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "fa-da" "4-3" 0.0246326507930114
184 "na" 309700 10 "alveolar" "2" "na.2.2.mp3" "na_v2_b1" "Alv" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-fa" "4-2" 0.0124501934624614
185 "ta" 311208 10 "alveolar" "1" "ta.2.1.mp3" "ta_v1_b4" "Alv" "Vls" "Stop" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-ta" "1-2" 0.0196978714889416
186 "SH_a" 312585 10 "palato-alveolar" "3" "SH_a.1.3.mp3" "SH_a_v3_b4" "Pal" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "SH_a-ta" "1-3" 0.0188530700580233
187 "ka" 314209 10 "velar" "3" "ka.5.3.mp3" "ka_v3_b4" "Vel" "Vls" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ka-SH_a" "3-3" 0.0194871835121784
188 "va" 315701 10 "labio-dental" "3" "va.2.3.mp3" "va_v3_b4" "Lab" "Vcd" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ka-va" "3-3" 0.0224300675837212
189 "tha" 317210 10 "dental" "2" "tha.2.2.mp3" "tha_v2_b4" "Dent" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "va-tha" "3-2" 0.0427058614883721
190 "za" 318702 10 "alveolar" "3" "za.3.3.mp3" "za_v3_b4" "Alv" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-tha" "3-2" 0.0321029606059229
191 "fa" 320195 10 "labio-dental" "3" "fa.4.3.mp3" "fa_v3_b4" "Lab" "Vls" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "za-fa" "3-3" 0.017564189078639
192 "ta" 321703 10 "alveolar" "4" "ta.2.4.mp3" "ta_v4_b4" "Alv" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "fa-ta" "4-3" 0.0578158780927524
193 "ba" 323195 10 "labial" "3" "ba.1.3.mp3" "ba_v3_b4" "Lab" "Vcd" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ba-ta" "4-3" 0.0137873747502122
194 "TH_a" 324770 10 "dental" "3" "TH_a.3.3.mp3" "TH_a_v3_b4" "Dent" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "ba-TH_a" "3-3" 0.14699289863621
195 "za" 326195 10 "alveolar" "3" "za.2.3.mp3" "za_v3_b4" "Alv" "Vcd" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "repVoice" "za-TH_a" "3-3" 0.163608918306741
196 "sa" 327704 10 "alveolar" "3" "sa.2.3.mp3" "sa_v3_b4" "Alv" "Vls" "Fric" "repcatvoice" "repvoice" "repcatvoice" "null" "repAlv" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "za-sa" "3-3" 0.0344734172749872
197 "tha" 329196 10 "dental" "4" "tha.1.4.mp3" "tha_v4_b4" "Dent" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "tha-sa" "4-3" 0.15482586365123
198 "tha" 330705 10 "dental" "1" "tha.2.1.mp3" "tha_v1_b4" "Dent" "Vls" "Fric" "repsyll" "repsyll" "repsyll" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "tha-tha" "1-4" NA
199 "TH_a" 332197 10 "dental" "2" "TH_a.2.2.mp3" "TH_a_v2_b4" "Dent" "Vcd" "Fric" "repcat" "diffcat" "repcat" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-tha" "1-2" 0.0316024894543282
200 "TH_a" 333706 10 "dental" "4" "TH_a.1.4.mp3" "TH_a_v4_b4" "Dent" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "TH_a-TH_a" "4-2" NA
201 "SH_a" 335198 10 "palato-alveolar" "4" "SH_a.3.4.mp3" "SH_a_v4_b4" "Pal" "Vcd" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "repVoice" "TH_a-SH_a" "4-4" 0.0354052643338604
202 "SH_a" 336706 10 "palato-alveolar" "1" "SH_a.2.1.mp3" "SH_a_v1_b4" "Pal" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "null" "null" "null" "repPal" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "SH_a-SH_a" "1-4" NA
203 "za" 338198 10 "alveolar" "4" "za.2.4.mp3" "za_v4_b4" "Alv" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "za-SH_a" "1-4" 0.138178965310133
204 "za" 339591 10 "alveolar" "1" "za.1.1.mp3" "za_v1_b4" "Alv" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "za-za" "1-4" NA
