"Trial" "syllable" "Onset" "block_num" "Place" "voice" "filename" "bin" "place" "voicing" "manner" "rplace" "rvoicing" "rmanner" "rLab" "rAlv" "rDent" "rPal" "rVel" "rFric" "rStop" "rNasal" "rVcd" "rVls" "rvoice" "sylltrans" "voicetrans" "MillSim"
104 "ba" 184508 2 "labial" "2" "ba.2.2.mp3" "ba_v2_b1" "Lab" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-za" "4-2" 0.0565234331615674
105 "tha" 186017 2 "dental" "1" "tha.2.1.mp3" "tha_v1_b1" "Dent" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-tha" "1-2" 0.0444361928288333
106 "va" 187509 2 "labio-dental" "2" "va.2.2.mp3" "va_v2_b1" "Lab" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "va-tha" "1-2" 0.0427058614883721
107 "null" 189017 2 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
108 "ka" 193013 2 "velar" "3" "ka.5.3.mp3" "ka_v3_b1" "Vel" "Vls" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ka" "null-3" NA
109 "SH_a" 194505 2 "palato-alveolar" "3" "SH_a.2.3.mp3" "SH_a_v3_b1" "Pal" "Vcd" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ka-SH_a" "3-3" 0.0194871835121784
110 "ga" 196014 2 "velar" "2" "ga.2.2.mp3" "ga_v2_b1" "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-ga" "3-2" 0.123287666201073
111 "null" 197506 2 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
112 "null" 201518 2 "null" "null" "null" "None" "none" "none" "none" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "null" "null" NA
113 "sa" 205513 2 "alveolar" "4" "sa.1.4.mp3" "sa_v4_b1" "Alv" "Vls" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-sa" "null-4" NA
114 "null" 207005 2 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
115 "ga" 211017 2 "velar" "1" "ga.3.1.mp3" "ga_v1_b1" "Vel" "Vcd" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ga" "null-1" NA
116 "ma" 212510 2 "labial" "4" "ma.1.4.mp3" "ma_v4_b1" "Lab" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ga-ma" "1-4" 0.0288986920135984
117 "pa" 214018 2 "labial" "3" "pa.3.3.mp3" "pa_v3_b1" "Lab" "Vls" "Stop" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "pa-ma" "4-3" 0.0264609848441258
118 "za" 215510 2 "alveolar" "1" "za.2.1.mp3" "za_v1_b1" "Alv" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "za-pa" "1-3" 0.0262303501492357
119 "ta" 217019 2 "alveolar" "1" "ta.3.1.mp3" "ta_v1_b1" "Alv" "Vls" "Stop" "repcatvoice" "repvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "za-ta" "1-1" 0.0233811261053915
120 "fa" 218511 2 "labio-dental" "4" "fa.7.4.mp3" "fa_v4_b1" "Lab" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "fa-ta" "1-4" 0.0578158780927524
121 "da" 220004 2 "alveolar" "4" "da.2.4.mp3" "da_v4_b1" "Alv" "Vcd" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "fa-da" "4-4" 0.0246326507930114
122 "fa" 221512 2 "labio-dental" "2" "fa.5.2.mp3" "fa_v2_b1" "Lab" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "fa-da" "4-2" 0.0246326507930114
123 "ba" 223004 2 "labial" "1" "ba.1.1.mp3" "ba_v1_b1" "Lab" "Vcd" "Stop" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-fa" "1-2" 0.0466941484832373
124 "sa" 224513 2 "alveolar" "2" "sa.3.2.mp3" "sa_v2_b1" "Alv" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-sa" "1-2" 0.0254946378214668
125 "TH_a" 226005 2 "dental" "2" "TH_a.1.2.mp3" "TH_a_v2_b1" "Dent" "Vcd" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "TH_a-sa" "2-2" 0.0250740393246598
126 "ga" 227513 2 "velar" "3" "ga.2.3.mp3" "ga_v3_b1" "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-ga" "3-2" 0.120990305857703
127 "va" 229005 2 "labio-dental" "1" "va.3.1.mp3" "va_v1_b1" "Lab" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "va-ga" "1-3" 0.0563801508019679
128 "TH_a" 230514 2 "dental" "3" "TH_a.2.3.mp3" "TH_a_v3_b1" "Dent" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "TH_a-va" "1-3" 0.340793227790882
129 "za" 232006 2 "alveolar" "3" "za.3.3.mp3" "za_v3_b1" "Alv" "Vcd" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "repVoice" "za-TH_a" "3-3" 0.163608918306741
130 "da" 233515 2 "alveolar" "2" "da.3.2.mp3" "da_v2_b1" "Alv" "Vcd" "Stop" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "za-da" "3-2" 0.107120141382959
131 "va" 235007 2 "labio-dental" "3" "va.1.3.mp3" "va_v3_b1" "Lab" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "va-da" "3-2" 0.0576268048212968
132 "SH_a" 236516 2 "palato-alveolar" "1" "SH_a.1.1.mp3" "SH_a_v1_b1" "Pal" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-SH_a" "1-3" 0.0276139152481812
133 "va" 238008 2 "labio-dental" "2" "va.3.2.mp3" "va_v2_b1" "Lab" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-SH_a" "1-2" 0.0276139152481812
134 "ba" 239516 2 "labial" "4" "ba.3.4.mp3" "ba_v4_b1" "Lab" "Vcd" "Stop" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-va" "4-2" 0.20948219453299
135 "ka" 241008 2 "velar" "1" "ka.1.1.mp3" "ka_v1_b1" "Vel" "Vls" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ba-ka" "1-4" 0.0209350458377875
136 "da" 242517 2 "alveolar" "1" "da.2.1.mp3" "da_v1_b1" "Alv" "Vcd" "Stop" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "repVoice" "ka-da" "1-1" 0.0188136951680179
137 "ka" 244009 2 "velar" "4" "ka.3.4.mp3" "ka_v4_b1" "Vel" "Vls" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ka-da" "1-4" 0.0188136951680179
138 "pa" 245518 2 "labial" "2" "pa.1.2.mp3" "pa_v2_b1" "Lab" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-pa" "4-2" 0.426229651083637
139 "ba" 247010 2 "labial" "3" "ba.1.3.mp3" "ba_v3_b1" "Lab" "Vcd" "Stop" "repcat" "diffcat" "repcat" "repLab" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ba-pa" "3-2" 0.0224225492966449
140 "null" 248519 2 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
141 "fa" 252514 2 "labio-dental" "3" "fa.2.3.mp3" "fa_v3_b1" "Lab" "Vls" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-fa" "null-3" NA
142 "ta" 254006 2 "alveolar" "3" "ta.1.3.mp3" "ta_v3_b1" "Alv" "Vls" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "fa-ta" "3-3" 0.0578158780927524
143 "ga" 255515 2 "velar" "4" "ga.3.4.mp3" "ga_v4_b1" "Vel" "Vcd" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ga-ta" "4-3" 0.0177160218315514
144 "za" 257007 2 "alveolar" "4" "za.1.4.mp3" "za_v4_b1" "Alv" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "za-ga" "4-4" 0.139643669311959
145 "fa" 258516 2 "labio-dental" "1" "fa.1.1.mp3" "fa_v1_b1" "Lab" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-fa" "1-4" 0.017564189078639
146 "ka" 260008 2 "velar" "1" "ka.2.1.mp3" "ka_v1_b1" "Vel" "Vls" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "ka-fa" "1-1" 0.0763014313858586
147 "null" 261516 2 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
148 "va" 265512 2 "labio-dental" "4" "va.2.4.mp3" "va_v4_b1" "Lab" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-va" "null-4" NA
149 "sa" 267004 2 "alveolar" "1" "sa.2.1.mp3" "sa_v1_b1" "Alv" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "va-sa" "1-4" 0.0231050611407216
150 "ba" 268513 2 "labial" "2" "ba.2.2.mp3" "ba_v2_b1" "Lab" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-sa" "1-2" 0.0254946378214668
151 "sha" 270005 2 "palato-alveolar" "1" "sha.2.1.mp3" "sha_v1_b1" "Pal" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-sha" "1-2" 0.0119045348638785
152 "da" 271513 2 "alveolar" "3" "da.3.3.mp3" "da_v3_b1" "Alv" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sha-da" "1-3" 0.0319921225828632
153 "tha" 273005 2 "dental" "3" "tha.2.3.mp3" "tha_v3_b1" "Dent" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "tha-da" "3-3" 0.0388604052514422
154 "ba" 274514 2 "labial" "1" "ba.3.1.mp3" "ba_v1_b1" "Lab" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-tha" "1-3" 0.0444361928288333
155 "za" 276006 2 "alveolar" "2" "za.2.2.mp3" "za_v2_b1" "Alv" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-za" "1-2" 0.0565234331615674
156 "pa" 277515 2 "labial" "4" "pa.2.4.mp3" "pa_v4_b1" "Lab" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "za-pa" "4-2" 0.0262303501492357
157 "ma" 279007 2 "labial" "3" "ma.3.3.mp3" "ma_v3_b1" "Lab" "Vcd" "Nas" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "pa-ma" "4-3" 0.0264609848441258
158 "ka" 280516 2 "velar" "3" "ka.2.3.mp3" "ka_v3_b1" "Vel" "Vls" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ka-ma" "3-3" 0.0211926015219386
159 "na" 282008 2 "alveolar" "4" "na.3.4.mp3" "na_v4_b1" "Alv" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-ka" "4-3" 0.0213124542766724
160 "sa" 283516 2 "alveolar" "1" "sa.2.1.mp3" "sa_v1_b1" "Alv" "Vls" "Fric" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-sa" "1-4" 0.0139257103845774
161 "na" 285008 2 "alveolar" "1" "na.3.1.mp3" "na_v1_b1" "Alv" "Vcd" "Nas" "repcatvoice" "repvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "na-sa" "1-1" 0.0139257103845774
162 "ba" 286517 2 "labial" "3" "ba.1.3.mp3" "ba_v3_b1" "Lab" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-na" "1-3" 0.024819469330927
163 "TH_a" 288009 2 "dental" "2" "TH_a.1.2.mp3" "TH_a_v2_b1" "Dent" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-TH_a" "3-2" 0.14699289863621
164 "sha" 289518 2 "palato-alveolar" "4" "sha.1.4.mp3" "sha_v4_b1" "Pal" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "sha-TH_a" "4-2" 0.0181476535647975
165 "ka" 291010 2 "velar" "2" "ka.3.2.mp3" "ka_v2_b1" "Vel" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "sha-ka" "4-2" 0.0431383354927817
166 "sha" 292519 2 "palato-alveolar" "3" "sha.2.3.mp3" "sha_v3_b1" "Pal" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "sha-ka" "3-2" 0.0431383354927817
167 "null" 294011 2 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
168 "na" 298006 2 "alveolar" "3" "na.1.3.mp3" "na_v3_b1" "Alv" "Vcd" "Nas" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-na" "null-3" NA
169 "ma" 299515 2 "labial" "4" "ma.2.4.mp3" "ma_v4_b1" "Lab" "Vcd" "Nas" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "null" "repNas" "repVcd" "null" "diffVoice" "na-ma" "4-3" 0.155104727857231
170 "na" 301007 2 "alveolar" "4" "na.2.4.mp3" "na_v4_b1" "Alv" "Vcd" "Nas" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "null" "repNas" "repVcd" "null" "repVoice" "na-ma" "4-4" 0.155104727857231
171 "na" 302516 2 "alveolar" "2" "na.3.2.mp3" "na_v2_b1" "Alv" "Vcd" "Nas" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "null" "null" "repNas" "repVcd" "null" "diffVoice" "na-na" "4-2" NA
172 "da" 304008 2 "alveolar" "4" "da.1.4.mp3" "da_v4_b1" "Alv" "Vcd" "Stop" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-da" "4-2" 0.0303140877460462
173 "ba" 305516 2 "labial" "4" "ba.2.4.mp3" "ba_v4_b1" "Lab" "Vcd" "Stop" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "repVoice" "ba-da" "4-4" 0.0574770260349013
174 "ba" 307008 2 "labial" "2" "ba.2.2.mp3" "ba_v2_b1" "Lab" "Vcd" "Stop" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ba-ba" "4-2" NA
175 "da" 308517 2 "alveolar" "4" "da.1.4.mp3" "da_v4_b1" "Alv" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ba-da" "4-2" 0.0574770260349013
176 "da" 310009 2 "alveolar" "3" "da.3.3.mp3" "da_v3_b1" "Alv" "Vcd" "Stop" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "da-da" "4-3" NA
177 "ga" 311518 2 "velar" "3" "ga.1.3.mp3" "ga_v3_b1" "Vel" "Vcd" "Stop" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "repVoice" "da-ga" "3-3" 0.33343711200749
178 "ba" 313010 2 "labial" "3" "ba.3.3.mp3" "ba_v3_b1" "Lab" "Vcd" "Stop" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "repVoice" "ba-ga" "3-3" 0.0676804503863479
179 "va" 314519 2 "labio-dental" "1" "va.1.1.mp3" "va_v1_b1" "Lab" "Vcd" "Fric" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-va" "1-3" 0.20948219453299
180 "fa" 316011 2 "labio-dental" "4" "fa.7.4.mp3" "fa_v4_b1" "Lab" "Vls" "Fric" "repcat" "diffcat" "repcat" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "fa-va" "1-4" 0.0350449700943268
181 "va" 317504 2 "labio-dental" "3" "va.2.3.mp3" "va_v3_b1" "Lab" "Vcd" "Fric" "repcat" "diffcat" "repcat" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "fa-va" "4-3" 0.0350449700943268
182 "va" 319011 2 "labio-dental" "1" "va.1.1.mp3" "va_v1_b1" "Lab" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-va" "1-3" NA
183 "ga" 320504 2 "velar" "4" "ga.3.4.mp3" "ga_v4_b1" "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "va-ga" "1-4" 0.0563801508019679
184 "TH_a" 322012 2 "dental" "1" "TH_a.2.1.mp3" "TH_a_v1_b1" "Dent" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-ga" "1-4" 0.120990305857703
185 "sa" 323504 2 "alveolar" "4" "sa.1.4.mp3" "sa_v4_b1" "Alv" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-sa" "1-4" 0.0250740393246598
186 "ga" 325013 2 "velar" "2" "ga.2.2.mp3" "ga_v2_b1" "Vel" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ga-sa" "4-2" 0.0316847383912621
187 "sha" 326505 2 "palato-alveolar" "3" "sha.3.3.mp3" "sha_v3_b1" "Pal" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sha-ga" "3-2" 0.0180389145793569
188 "ga" 328014 2 "velar" "1" "ga.1.1.mp3" "ga_v1_b1" "Vel" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sha-ga" "1-3" 0.0180389145793569
189 "tha" 329506 2 "dental" "4" "tha.3.4.mp3" "tha_v4_b1" "Dent" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-ga" "1-4" 0.0362150149431953
190 "ma" 331014 2 "labial" "1" "ma.3.1.mp3" "ma_v1_b1" "Lab" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-ma" "1-4" 0.0211291928621254
191 "ta" 332507 2 "alveolar" "4" "ta.2.4.mp3" "ta_v4_b1" "Alv" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ma-ta" "1-4" 0.0223566002469745
192 "ma" 334015 2 "labial" "3" "ma.2.3.mp3" "ma_v3_b1" "Lab" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ma-ta" "4-3" 0.0223566002469745
193 "sha" 335507 2 "palato-alveolar" "1" "sha.1.1.mp3" "sha_v1_b1" "Pal" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sha-ma" "1-3" 0.0125720064420188
194 "ma" 337016 2 "labial" "2" "ma.1.2.mp3" "ma_v2_b1" "Lab" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sha-ma" "1-2" 0.0125720064420188
195 "tha" 338508 2 "dental" "4" "tha.1.4.mp3" "tha_v4_b1" "Dent" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-ma" "4-2" 0.0211291928621254
196 "na" 340017 2 "alveolar" "1" "na.2.1.mp3" "na_v1_b1" "Alv" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-tha" "1-4" 0.0183207062173377
197 "sha" 341509 2 "palato-alveolar" "4" "sha.2.4.mp3" "sha_v4_b1" "Pal" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-sha" "1-4" 0.0123102996706557
198 "ba" 343017 2 "labial" "4" "ba.1.4.mp3" "ba_v4_b1" "Lab" "Vcd" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ba-sha" "4-4" 0.0119045348638785
199 "ta" 344510 2 "alveolar" "1" "ta.3.1.mp3" "ta_v1_b1" "Alv" "Vls" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ba-ta" "1-4" 0.0137873747502122
200 "null" 346018 2 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
201 "ma" 350014 2 "labial" "2" "ma.2.2.mp3" "ma_v2_b1" "Lab" "Vcd" "Nas" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ma" "null-2" NA
202 "SH_a" 351506 2 "palato-alveolar" "2" "SH_a.3.2.mp3" "SH_a_v2_b1" "Pal" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "SH_a-ma" "2-2" 0.0163702480510673
203 "da" 353014 2 "alveolar" "1" "da.2.1.mp3" "da_v1_b1" "Alv" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-da" "1-2" 0.0888856874159333
204 "sa" 354507 2 "alveolar" "3" "sa.3.3.mp3" "sa_v3_b1" "Alv" "Vls" "Fric" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "da-sa" "1-3" 0.0291248697204559
