"Trial" "syllable" "Onset" "block_num" "Place" "voice" "filename" "bin" "place" "voicing" "manner" "rplace" "rvoicing" "rmanner" "rLab" "rAlv" "rDent" "rPal" "rVel" "rFric" "rStop" "rNasal" "rVcd" "rVls" "rvoice" "sylltrans" "voicetrans" "MillSim"
103 "fa" 173203 4 "labio-dental" "4" "fa.7.4.mp3" "fa_v4_b2" "Lab" "Vls" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "repVoice" "fa-sa" "4-4" 0.0673755969649652
104 "va" 174696 4 "labio-dental" "3" "va.1.3.mp3" "va_v3_b2" "Lab" "Vcd" "Fric" "repcat" "diffcat" "repcat" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "fa-va" "4-3" 0.0350449700943268
105 "va" 176204 4 "labio-dental" "2" "va.3.2.mp3" "va_v2_b2" "Lab" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-va" "3-2" NA
106 "TH_a" 177696 4 "dental" "1" "TH_a.1.1.mp3" "TH_a_v1_b2" "Dent" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "TH_a-va" "1-2" 0.340793227790882
107 "TH_a" 179205 4 "dental" "3" "TH_a.2.3.mp3" "TH_a_v3_b2" "Dent" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "TH_a-TH_a" "1-3" NA
108 "SH_a" 180697 4 "palato-alveolar" "3" "SH_a.1.3.mp3" "SH_a_v3_b2" "Pal" "Vcd" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "repVoice" "TH_a-SH_a" "3-3" 0.0354052643338604
109 "SH_a" 182206 4 "palato-alveolar" "4" "SH_a.3.4.mp3" "SH_a_v4_b2" "Pal" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "null" "null" "null" "repPal" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "SH_a-SH_a" "4-3" NA
110 "za" 183698 4 "alveolar" "2" "za.2.2.mp3" "za_v2_b2" "Alv" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "za-SH_a" "4-2" 0.138178965310133
111 "za" 185206 4 "alveolar" "2" "za.1.2.mp3" "za_v2_b2" "Alv" "Vcd" "Fric" "ident" "ident" "ident" "null" "repAlv" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "repVoice" "za-za" "2-2" NA
112 "sa" 186699 4 "alveolar" "1" "sa.2.1.mp3" "sa_v1_b2" "Alv" "Vls" "Fric" "repcat" "diffcat" "repcat" "null" "repAlv" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-sa" "1-2" 0.0344734172749872
113 "ta" 188091 4 "alveolar" "4" "ta.1.4.mp3" "ta_v4_b2" "Alv" "Vls" "Stop" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ta-sa" "1-4" 0.0494081258190988
114 "da" 189699 4 "alveolar" "4" "da.3.4.mp3" "da_v4_b2" "Alv" "Vcd" "Stop" "repcatvoice" "repvoice" "repcatvoice" "null" "repAlv" "null" "null" "null" "null" "repStop" "null" "null" "null" "repVoice" "da-ta" "4-4" 0.0210098839279326
115 "SH_a" 191208 4 "palato-alveolar" "2" "SH_a.3.2.mp3" "SH_a_v2_b2" "Pal" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-da" "4-2" 0.0888856874159333
116 "ba" 192700 4 "labial" "4" "ba.2.4.mp3" "ba_v4_b2" "Lab" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-SH_a" "4-2" 0.0284752464955132
117 "ka" 194209 4 "velar" "3" "ka.5.3.mp3" "ka_v3_b2" "Vel" "Vls" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ba-ka" "4-3" 0.0209350458377875
118 "SH_a" 195701 4 "palato-alveolar" "3" "SH_a.1.3.mp3" "SH_a_v3_b2" "Pal" "Vcd" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ka-SH_a" "3-3" 0.0194871835121784
119 "ma" 197209 4 "labial" "3" "ma.1.3.mp3" "ma_v3_b2" "Lab" "Vcd" "Nas" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "SH_a-ma" "3-3" 0.0163702480510673
120 "SH_a" 198702 4 "palato-alveolar" "1" "SH_a.2.1.mp3" "SH_a_v1_b2" "Pal" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-ma" "1-3" 0.0163702480510673
121 "tha" 200210 4 "dental" "4" "tha.1.4.mp3" "tha_v4_b2" "Dent" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "SH_a-tha" "1-4" 0.0163735463965243
122 "na" 201702 4 "alveolar" "1" "na.1.1.mp3" "na_v1_b2" "Alv" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-tha" "1-4" 0.0183207062173377
123 "fa" 203195 4 "labio-dental" "3" "fa.2.3.mp3" "fa_v3_b2" "Lab" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-fa" "1-3" 0.0124501934624614
124 "na" 204703 4 "alveolar" "2" "na.2.2.mp3" "na_v2_b2" "Alv" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-fa" "3-2" 0.0124501934624614
125 "sha" 206195 4 "palato-alveolar" "2" "sha.3.2.mp3" "sha_v2_b2" "Pal" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "na-sha" "2-2" 0.0123102996706557
126 "na" 207704 4 "alveolar" "4" "na.3.4.mp3" "na_v4_b2" "Alv" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-sha" "4-2" 0.0123102996706557
127 "ka" 209196 4 "velar" "1" "ka.2.1.mp3" "ka_v1_b2" "Vel" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-ka" "1-4" 0.0213124542766724
128 "va" 210705 4 "labio-dental" "1" "va.3.1.mp3" "va_v1_b2" "Lab" "Vcd" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ka-va" "1-1" 0.0224300675837212
129 "ka" 212197 4 "velar" "2" "ka.4.2.mp3" "ka_v2_b2" "Vel" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ka-va" "1-2" 0.0224300675837212
130 "sa" 213705 4 "alveolar" "2" "sa.1.2.mp3" "sa_v2_b2" "Alv" "Vls" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "ka-sa" "2-2" 0.0628311471416047
131 "na" 215197 4 "alveolar" "3" "na.1.3.mp3" "na_v3_b2" "Alv" "Vcd" "Nas" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-sa" "3-2" 0.0139257103845774
132 "sa" 216706 4 "alveolar" "1" "sa.3.1.mp3" "sa_v1_b2" "Alv" "Vls" "Fric" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-sa" "1-3" 0.0139257103845774
133 "ka" 218198 4 "velar" "4" "ka.3.4.mp3" "ka_v4_b2" "Vel" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-sa" "1-4" 0.0628311471416047
134 "tha" 219707 4 "dental" "3" "tha.2.3.mp3" "tha_v3_b2" "Dent" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-tha" "4-3" 0.0805281948632112
135 "TH_a" 221199 4 "dental" "2" "TH_a.3.2.mp3" "TH_a_v2_b2" "Dent" "Vcd" "Fric" "repcat" "diffcat" "repcat" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-tha" "3-2" 0.0316024894543282
136 "va" 222708 4 "labio-dental" "4" "va.2.4.mp3" "va_v4_b2" "Lab" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "TH_a-va" "4-2" 0.340793227790882
137 "SH_a" 224200 4 "palato-alveolar" "1" "SH_a.1.1.mp3" "SH_a_v1_b2" "Pal" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-SH_a" "1-4" 0.0276139152481812
138 "va" 225708 4 "labio-dental" "2" "va.1.2.mp3" "va_v2_b2" "Lab" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-SH_a" "1-2" 0.0276139152481812
139 "sha" 227200 4 "palato-alveolar" "3" "sha.3.3.mp3" "sha_v3_b2" "Pal" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "sha-va" "3-2" 0.019665034907335
140 "TH_a" 228709 4 "dental" "1" "TH_a.2.1.mp3" "TH_a_v1_b2" "Dent" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "sha-TH_a" "1-3" 0.0181476535647975
141 "fa" 230201 4 "labio-dental" "2" "fa.3.2.mp3" "fa_v2_b2" "Lab" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-fa" "1-2" 0.0336796104980624
142 "pa" 231710 4 "labial" "4" "pa.3.4.mp3" "pa_v4_b2" "Lab" "Vls" "Stop" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "pa-fa" "4-2" 0.101897306301343
143 "sha" 233202 4 "palato-alveolar" "1" "sha.1.1.mp3" "sha_v1_b2" "Pal" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "sha-pa" "1-4" 0.0364423259600863
144 "ka" 234695 4 "velar" "3" "ka.2.3.mp3" "ka_v3_b2" "Vel" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "sha-ka" "1-3" 0.0431383354927817
145 "ka" 236203 4 "velar" "4" "ka.1.4.mp3" "ka_v4_b2" "Vel" "Vls" "Stop" "repsyll" "repsyll" "repsyll" "null" "null" "null" "null" "repVel" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-ka" "4-3" NA
146 "null" 237695 4 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
147 "SH_a" 241707 4 "palato-alveolar" "4" "SH_a.3.4.mp3" "SH_a_v4_b2" "Pal" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-SH_a" "null-4" NA
148 "ga" 243199 4 "velar" "2" "ga.1.2.mp3" "ga_v2_b2" "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-ga" "4-2" 0.123287666201073
149 "za" 244708 4 "alveolar" "4" "za.3.4.mp3" "za_v4_b2" "Alv" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "za-ga" "4-2" 0.139643669311959
150 "fa" 246200 4 "labio-dental" "3" "fa.1.3.mp3" "fa_v3_b2" "Lab" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-fa" "4-3" 0.017564189078639
151 "TH_a" 247708 4 "dental" "4" "TH_a.1.4.mp3" "TH_a_v4_b2" "Dent" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-fa" "4-3" 0.0336796104980624
152 "sha" 249200 4 "palato-alveolar" "3" "sha.2.3.mp3" "sha_v3_b2" "Pal" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "sha-TH_a" "4-3" 0.0181476535647975
153 "null" 250709 4 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
154 "ga" 254705 4 "velar" "1" "ga.3.1.mp3" "ga_v1_b2" "Vel" "Vcd" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ga" "null-1" NA
155 "tha" 256197 4 "dental" "1" "tha.2.1.mp3" "tha_v1_b2" "Dent" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "tha-ga" "1-1" 0.0362150149431953
156 "da" 257705 4 "alveolar" "3" "da.2.3.mp3" "da_v3_b2" "Alv" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-da" "1-3" 0.0388604052514422
157 "ka" 259197 4 "velar" "2" "ka.3.2.mp3" "ka_v2_b2" "Vel" "Vls" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ka-da" "3-2" 0.0188136951680179
158 "fa" 260706 4 "labio-dental" "4" "fa.7.4.mp3" "fa_v4_b2" "Lab" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-fa" "4-2" 0.0763014313858586
159 "za" 262198 4 "alveolar" "1" "za.1.1.mp3" "za_v1_b2" "Alv" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-fa" "1-4" 0.017564189078639
160 "pa" 263707 4 "labial" "3" "pa.6.3.mp3" "pa_v3_b2" "Lab" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "za-pa" "1-3" 0.0262303501492357
161 "na" 265199 4 "alveolar" "2" "na.2.2.mp3" "na_v2_b2" "Alv" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-pa" "3-2" 0.0165561898349846
162 "TH_a" 266708 4 "dental" "1" "TH_a.2.1.mp3" "TH_a_v1_b2" "Dent" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-TH_a" "1-2" 0.0285486924841155
163 "null" 268200 4 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
164 "ga" 272195 4 "velar" "4" "ga.1.4.mp3" "ga_v4_b2" "Vel" "Vcd" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ga" "null-4" NA
165 "sha" 273704 4 "palato-alveolar" "1" "sha.2.1.mp3" "sha_v1_b2" "Pal" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sha-ga" "1-4" 0.0180389145793569
166 "za" 275196 4 "alveolar" "3" "za.2.3.mp3" "za_v3_b2" "Alv" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-sha" "1-3" 0.0167885857759985
167 "ga" 276705 4 "velar" "1" "ga.3.1.mp3" "ga_v1_b2" "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "za-ga" "1-3" 0.139643669311959
168 "TH_a" 278197 4 "dental" "2" "TH_a.3.2.mp3" "TH_a_v2_b2" "Dent" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-ga" "1-2" 0.120990305857703
169 "da" 279705 4 "alveolar" "3" "da.1.3.mp3" "da_v3_b2" "Alv" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-da" "3-2" 0.0935151222471963
170 "sa" 281197 4 "alveolar" "4" "sa.1.4.mp3" "sa_v4_b2" "Alv" "Vls" "Fric" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "da-sa" "4-3" 0.0291248697204559
171 "da" 282706 4 "alveolar" "4" "da.3.4.mp3" "da_v4_b2" "Alv" "Vcd" "Stop" "repcatvoice" "repvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "da-sa" "4-4" 0.0291248697204559
172 "TH_a" 284198 4 "dental" "4" "TH_a.1.4.mp3" "TH_a_v4_b2" "Dent" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "TH_a-da" "4-4" 0.0935151222471963
173 "sa" 285707 4 "alveolar" "3" "sa.2.3.mp3" "sa_v3_b2" "Alv" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-sa" "4-3" 0.0250740393246598
174 "tha" 287199 4 "dental" "2" "tha.1.2.mp3" "tha_v2_b2" "Dent" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "tha-sa" "3-2" 0.15482586365123
175 "sa" 288708 4 "alveolar" "3" "sa.3.3.mp3" "sa_v3_b2" "Alv" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "tha-sa" "3-2" 0.15482586365123
176 "TH_a" 290200 4 "dental" "3" "TH_a.3.3.mp3" "TH_a_v3_b2" "Dent" "Vcd" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "TH_a-sa" "3-3" 0.0250740393246598
177 "ba" 291708 4 "labial" "3" "ba.1.3.mp3" "ba_v3_b2" "Lab" "Vcd" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "ba-TH_a" "3-3" 0.14699289863621
178 "da" 293200 4 "alveolar" "1" "da.1.1.mp3" "da_v1_b2" "Alv" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ba-da" "1-3" 0.0574770260349013
179 "ba" 294709 4 "labial" "2" "ba.3.2.mp3" "ba_v2_b2" "Lab" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ba-da" "1-2" 0.0574770260349013
180 "va" 296201 4 "labio-dental" "1" "va.2.1.mp3" "va_v1_b2" "Lab" "Vcd" "Fric" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-va" "1-2" 0.20948219453299
181 "sa" 297710 4 "alveolar" "1" "sa.1.1.mp3" "sa_v1_b2" "Alv" "Vls" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "va-sa" "1-1" 0.0231050611407216
182 "va" 299202 4 "labio-dental" "3" "va.1.3.mp3" "va_v3_b2" "Lab" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "va-sa" "1-3" 0.0231050611407216
183 "ga" 300695 4 "velar" "3" "ga.2.3.mp3" "ga_v3_b2" "Vel" "Vcd" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "va-ga" "3-3" 0.0563801508019679
184 "SH_a" 302203 4 "palato-alveolar" "2" "SH_a.2.2.mp3" "SH_a_v2_b2" "Pal" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-ga" "3-2" 0.123287666201073
185 "sa" 303695 4 "alveolar" "2" "sa.2.2.mp3" "sa_v2_b2" "Alv" "Vls" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "SH_a-sa" "2-2" 0.0223709151466559
186 "SH_a" 305204 4 "palato-alveolar" "3" "SH_a.2.3.mp3" "SH_a_v3_b2" "Pal" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "SH_a-sa" "3-2" 0.0223709151466559
187 "da" 306696 4 "alveolar" "2" "da.2.2.mp3" "da_v2_b2" "Alv" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-da" "3-2" 0.0888856874159333
188 "na" 308204 4 "alveolar" "4" "na.1.4.mp3" "na_v4_b2" "Alv" "Vcd" "Nas" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-da" "4-2" 0.0303140877460462
189 "za" 309696 4 "alveolar" "3" "za.3.3.mp3" "za_v3_b2" "Alv" "Vcd" "Fric" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-za" "4-3" 0.0175448260161758
190 "na" 311205 4 "alveolar" "3" "na.2.3.mp3" "na_v3_b2" "Alv" "Vcd" "Nas" "repcatvoice" "repcatvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "na-za" "3-3" 0.0175448260161758
191 "ga" 312697 4 "velar" "2" "ga.3.2.mp3" "ga_v2_b2" "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-ga" "3-2" 0.0301743677158778
192 "ma" 314272 4 "labial" "2" "ma.2.2.mp3" "ma_v2_b2" "Lab" "Vcd" "Nas" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "ga-ma" "2-2" 0.0288986920135984
193 "fa" 315698 4 "labio-dental" "1" "fa.1.1.mp3" "fa_v1_b2" "Lab" "Vls" "Fric" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "fa-ma" "1-2" 0.015844076735163
194 "ta" 317206 4 "alveolar" "2" "ta.2.2.mp3" "ta_v2_b2" "Alv" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "fa-ta" "1-2" 0.0578158780927524
195 "sha" 318699 4 "palato-alveolar" "2" "sha.1.2.mp3" "sha_v2_b2" "Pal" "Vls" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "sha-ta" "2-2" 0.0486434393382033
196 "va" 320207 4 "labio-dental" "4" "va.3.4.mp3" "va_v4_b2" "Lab" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "sha-va" "4-2" 0.019665034907335
197 "tha" 321699 4 "dental" "3" "tha.3.3.mp3" "tha_v3_b2" "Dent" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "va-tha" "4-3" 0.0427058614883721
198 "va" 323208 4 "labio-dental" "2" "va.2.2.mp3" "va_v2_b2" "Lab" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "va-tha" "3-2" 0.0427058614883721
199 "da" 324700 4 "alveolar" "2" "da.3.2.mp3" "da_v2_b2" "Alv" "Vcd" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "va-da" "2-2" 0.0576268048212968
200 "null" 326209 4 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
201 "ka" 330204 4 "velar" "1" "ka.2.1.mp3" "ka_v1_b2" "Vel" "Vls" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ka" "null-1" NA
202 "ba" 331696 4 "labial" "1" "ba.2.1.mp3" "ba_v1_b2" "Lab" "Vcd" "Stop" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "repVoice" "ba-ka" "1-1" 0.0209350458377875
203 "za" 333205 4 "alveolar" "4" "za.2.4.mp3" "za_v4_b2" "Alv" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-za" "1-4" 0.0565234331615674
204 "sha" 334813 4 "palato-alveolar" "4" "sha.3.4.mp3" "sha_v4_b2" "Pal" "Vls" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "za-sha" "4-4" 0.0167885857759985
