"Trial" "syllable" "Onset" "block_num" "Place" "voice" "filename" "bin" "place" "voicing" "manner" "rplace" "rvoicing" "rmanner" "rLab" "rAlv" "rDent" "rPal" "rVel" "rFric" "rStop" "rNasal" "rVcd" "rVls" "rvoice" "sylltrans" "voicetrans" "MillSim"
104 "fa" 177201 5 "labio-dental" "3" "fa.1.3.mp3" "fa_v3_b2" "Lab" "Vls" "Fric" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-fa" "3-2" 0.0466941484832373
105 "va" 178710 5 "labio-dental" "2" "va.3.2.mp3" "va_v2_b2" "Lab" "Vcd" "Fric" "repcat" "diffcat" "repcat" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "fa-va" "3-2" 0.0350449700943268
106 "null" 180202 5 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
107 "TH_a" 184198 5 "dental" "4" "TH_a.3.4.mp3" "TH_a_v4_b2" "Dent" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-TH_a" "null-4" NA
108 "va" 185706 5 "labio-dental" "3" "va.2.3.mp3" "va_v3_b2" "Lab" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "TH_a-va" "4-3" 0.340793227790882
109 "za" 187198 5 "alveolar" "4" "za.1.4.mp3" "za_v4_b2" "Alv" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "za-va" "4-3" 0.0811683241180293
110 "SH_a" 188707 5 "palato-alveolar" "1" "SH_a.1.1.mp3" "SH_a_v1_b2" "Pal" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "za-SH_a" "1-4" 0.138178965310133
111 "TH_a" 190199 5 "dental" "2" "TH_a.1.2.mp3" "TH_a_v2_b2" "Dent" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "TH_a-SH_a" "1-2" 0.0354052643338604
112 "tha" 191708 5 "dental" "4" "tha.3.4.mp3" "tha_v4_b2" "Dent" "Vls" "Fric" "repcat" "diffcat" "repcat" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-tha" "4-2" 0.0316024894543282
113 "TH_a" 193200 5 "dental" "3" "TH_a.2.3.mp3" "TH_a_v3_b2" "Dent" "Vcd" "Fric" "repcat" "diffcat" "repcat" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-tha" "4-3" 0.0316024894543282
114 "za" 194643 5 "alveolar" "1" "za.3.1.mp3" "za_v1_b2" "Alv" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "za-TH_a" "1-3" 0.163608918306741
115 "sa" 196201 5 "alveolar" "1" "sa.3.1.mp3" "sa_v1_b2" "Alv" "Vls" "Fric" "repcatvoice" "repvoice" "repcatvoice" "null" "repAlv" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "za-sa" "1-1" 0.0344734172749872
116 "null" 197709 5 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
117 "ta" 201705 5 "alveolar" "1" "ta.2.1.mp3" "ta_v1_b2" "Alv" "Vls" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ta" "null-1" NA
118 "null" 203197 5 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
119 "ba" 207209 5 "labial" "3" "ba.3.3.mp3" "ba_v3_b2" "Lab" "Vcd" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ba" "null-3" NA
120 "ta" 208701 5 "alveolar" "2" "ta.3.2.mp3" "ta_v2_b2" "Alv" "Vls" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ba-ta" "3-2" 0.0137873747502122
121 "ka" 210210 5 "velar" "1" "ka.1.1.mp3" "ka_v1_b2" "Vel" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-ta" "1-2" 0.235462958598024
122 "da" 211702 5 "alveolar" "4" "da.1.4.mp3" "da_v4_b2" "Alv" "Vcd" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ka-da" "1-4" 0.0188136951680179
123 "TH_a" 213195 5 "dental" "3" "TH_a.3.3.mp3" "TH_a_v3_b2" "Dent" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-da" "4-3" 0.0935151222471963
124 "SH_a" 214703 5 "palato-alveolar" "3" "SH_a.1.3.mp3" "SH_a_v3_b2" "Pal" "Vcd" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "repVoice" "TH_a-SH_a" "3-3" 0.0354052643338604
125 "sa" 216195 5 "alveolar" "2" "sa.2.2.mp3" "sa_v2_b2" "Alv" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "SH_a-sa" "3-2" 0.0223709151466559
126 "ka" 217703 5 "velar" "4" "ka.3.4.mp3" "ka_v4_b2" "Vel" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-sa" "4-2" 0.0628311471416047
127 "tha" 219195 5 "dental" "2" "tha.2.2.mp3" "tha_v2_b2" "Dent" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-tha" "4-2" 0.0805281948632112
128 "null" 220704 5 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
129 "sa" 224700 5 "alveolar" "3" "sa.3.3.mp3" "sa_v3_b2" "Alv" "Vls" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-sa" "null-3" NA
130 "SH_a" 226208 5 "palato-alveolar" "2" "SH_a.2.2.mp3" "SH_a_v2_b2" "Pal" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "SH_a-sa" "3-2" 0.0223709151466559
131 "da" 227700 5 "alveolar" "3" "da.2.3.mp3" "da_v3_b2" "Alv" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-da" "3-2" 0.0888856874159333
132 "tha" 229209 5 "dental" "2" "tha.3.2.mp3" "tha_v2_b2" "Dent" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-da" "3-2" 0.0388604052514422
133 "ta" 230701 5 "alveolar" "2" "ta.2.2.mp3" "ta_v2_b2" "Alv" "Vls" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "tha-ta" "2-2" 0.0773941774325793
134 "SH_a" 232210 5 "palato-alveolar" "4" "SH_a.3.4.mp3" "SH_a_v4_b2" "Pal" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "SH_a-ta" "4-2" 0.0188530700580233
135 "na" 233702 5 "alveolar" "3" "na.1.3.mp3" "na_v3_b2" "Alv" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-SH_a" "4-3" 0.0303880622037938
136 "ba" 235195 5 "labial" "4" "ba.1.4.mp3" "ba_v4_b2" "Lab" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-na" "4-3" 0.024819469330927
137 "sha" 236703 5 "palato-alveolar" "1" "sha.2.1.mp3" "sha_v1_b2" "Pal" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-sha" "1-4" 0.0119045348638785
138 "ba" 238195 5 "labial" "3" "ba.2.3.mp3" "ba_v3_b2" "Lab" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-sha" "1-3" 0.0119045348638785
139 "sa" 239703 5 "alveolar" "3" "sa.1.3.mp3" "sa_v3_b2" "Alv" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ba-sa" "3-3" 0.0254946378214668
140 "ma" 241195 5 "labial" "3" "ma.3.3.mp3" "ma_v3_b2" "Lab" "Vcd" "Nas" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ma-sa" "3-3" 0.0168325927665453
141 "ka" 242704 5 "velar" "3" "ka.5.3.mp3" "ka_v3_b2" "Vel" "Vls" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ka-ma" "3-3" 0.0211926015219386
142 "TH_a" 244196 5 "dental" "4" "TH_a.2.4.mp3" "TH_a_v4_b2" "Dent" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "TH_a-ka" "4-3" 0.0212738357864609
143 "ma" 245705 5 "labial" "2" "ma.1.2.mp3" "ma_v2_b2" "Lab" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-ma" "4-2" 0.0369138726513164
144 "za" 247197 5 "alveolar" "3" "za.3.3.mp3" "za_v3_b2" "Alv" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "za-ma" "3-2" 0.021986226035663
145 "ta" 248706 5 "alveolar" "3" "ta.3.3.mp3" "ta_v3_b2" "Alv" "Vls" "Stop" "repcatvoice" "repvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "za-ta" "3-3" 0.0233811261053915
146 "TH_a" 250198 5 "dental" "2" "TH_a.3.2.mp3" "TH_a_v2_b2" "Dent" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "TH_a-ta" "3-2" 0.018398855471175
147 "sha" 251706 5 "palato-alveolar" "3" "sha.3.3.mp3" "sha_v3_b2" "Pal" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "sha-TH_a" "3-2" 0.0181476535647975
148 "za" 253199 5 "alveolar" "2" "za.2.2.mp3" "za_v2_b2" "Alv" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-sha" "3-2" 0.0167885857759985
149 "null" 254707 5 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
150 "za" 258703 5 "alveolar" "4" "za.1.4.mp3" "za_v4_b2" "Alv" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-za" "null-4" NA
151 "va" 260195 5 "labio-dental" "4" "va.3.4.mp3" "va_v4_b2" "Lab" "Vcd" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "repVoice" "za-va" "4-4" 0.0811683241180293
152 "va" 261703 5 "labio-dental" "1" "va.1.1.mp3" "va_v1_b3" "Lab" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-va" "1-4" NA
153 "TH_a" 263195 5 "dental" "1" "TH_a.1.1.mp3" "TH_a_v1_b2" "Dent" "Vcd" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "repVoice" "TH_a-va" "1-1" 0.340793227790882
154 "TH_a" 264704 5 "dental" "3" "TH_a.3.3.mp3" "TH_a_v3_b3" "Dent" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "TH_a-TH_a" "1-3" NA
155 "fa" 266196 5 "labio-dental" "1" "fa.3.1.mp3" "fa_v1_b2" "Lab" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-fa" "1-3" 0.0336796104980624
156 "fa" 267705 5 "labio-dental" "4" "fa.2.4.mp3" "fa_v4_b2" "Lab" "Vls" "Fric" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "fa-fa" "1-4" NA
157 "sa" 269197 5 "alveolar" "2" "sa.1.2.mp3" "sa_v2_b2" "Alv" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "fa-sa" "4-2" 0.0673755969649652
158 "sa" 270706 5 "alveolar" "1" "sa.2.1.mp3" "sa_v1_b2" "Alv" "Vls" "Fric" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sa-sa" "1-2" NA
159 "ta" 272198 5 "alveolar" "4" "ta.1.4.mp3" "ta_v4_b2" "Alv" "Vls" "Stop" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ta-sa" "1-4" 0.0494081258190988
160 "da" 273706 5 "alveolar" "2" "da.1.2.mp3" "da_v2_b2" "Alv" "Vcd" "Stop" "repcat" "diffcat" "repcat" "null" "repAlv" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "da-ta" "4-2" 0.0210098839279326
161 "da" 275198 5 "alveolar" "1" "da.3.1.mp3" "da_v1_b2" "Alv" "Vcd" "Stop" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "da-da" "1-2" NA
162 "ba" 276707 5 "labial" "2" "ba.1.2.mp3" "ba_v2_b2" "Lab" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ba-da" "1-2" 0.0574770260349013
163 "ga" 278199 5 "velar" "1" "ga.2.1.mp3" "ga_v1_b2" "Vel" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ba-ga" "1-2" 0.0676804503863479
164 "da" 279708 5 "alveolar" "3" "da.3.3.mp3" "da_v3_b2" "Alv" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "da-ga" "1-3" 0.33343711200749
165 "za" 281200 5 "alveolar" "2" "za.3.2.mp3" "za_v2_b2" "Alv" "Vcd" "Fric" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "za-da" "3-2" 0.107120141382959
166 "na" 282709 5 "alveolar" "2" "na.3.2.mp3" "na_v2_b3" "Alv" "Vcd" "Nas" "repcatvoice" "repcatvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "na-za" "2-2" 0.0175448260161758
167 "za" 284201 5 "alveolar" "3" "za.1.3.mp3" "za_v3_b2" "Alv" "Vcd" "Fric" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-za" "3-2" 0.0175448260161758
168 "sha" 285709 5 "palato-alveolar" "4" "sha.2.4.mp3" "sha_v4_b2" "Pal" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-sha" "4-3" 0.0167885857759985
169 "ga" 287202 5 "velar" "4" "ga.1.4.mp3" "ga_v4_b2" "Vel" "Vcd" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "sha-ga" "4-4" 0.0180389145793569
170 "tha" 288710 5 "dental" "4" "tha.2.4.mp3" "tha_v4_b2" "Dent" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "tha-ga" "4-4" 0.0362150149431953
171 "da" 290202 5 "alveolar" "1" "da.1.1.mp3" "da_v1_b2" "Alv" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-da" "1-4" 0.0388604052514422
172 "sha" 291695 5 "palato-alveolar" "1" "sha.1.1.mp3" "sha_v1_b2" "Pal" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "sha-da" "1-1" 0.0319921225828632
173 "ma" 293203 5 "labial" "4" "ma.2.4.mp3" "ma_v4_b2" "Lab" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sha-ma" "1-4" 0.0125720064420188
174 "ta" 294695 5 "alveolar" "1" "ta.1.1.mp3" "ta_v1_b2" "Alv" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ma-ta" "1-4" 0.0223566002469745
175 "ma" 296204 5 "labial" "4" "ma.3.4.mp3" "ma_v4_b2" "Lab" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ma-ta" "1-4" 0.0223566002469745
176 "tha" 297696 5 "dental" "3" "tha.1.3.mp3" "tha_v3_b2" "Dent" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-ma" "4-3" 0.0211291928621254
177 "na" 299205 5 "alveolar" "2" "na.1.2.mp3" "na_v2_b3" "Alv" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-tha" "3-2" 0.0183207062173377
178 "fa" 300697 5 "labio-dental" "3" "fa.4.3.mp3" "fa_v3_b2" "Lab" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-fa" "3-2" 0.0124501934624614
179 "na" 302205 5 "alveolar" "4" "na.2.4.mp3" "na_v4_b2" "Alv" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-fa" "4-3" 0.0124501934624614
180 "ga" 303697 5 "velar" "2" "ga.3.2.mp3" "ga_v2_b2" "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-ga" "4-2" 0.0301743677158778
181 "na" 305206 5 "alveolar" "1" "na.3.1.mp3" "na_v1_b2" "Alv" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-ga" "1-2" 0.0301743677158778
182 "SH_a" 306698 5 "palato-alveolar" "1" "SH_a.1.1.mp3" "SH_a_v1_b2" "Pal" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "na-SH_a" "1-1" 0.0303880622037938
183 "ma" 308207 5 "labial" "3" "ma.1.3.mp3" "ma_v3_b2" "Lab" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-ma" "1-3" 0.0163702480510673
184 "TH_a" 309699 5 "dental" "2" "TH_a.2.2.mp3" "TH_a_v2_b3" "Dent" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-ma" "3-2" 0.0369138726513164
185 "sa" 311208 5 "alveolar" "4" "sa.3.4.mp3" "sa_v4_b2" "Alv" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-sa" "4-2" 0.0250740393246598
186 "da" 312700 5 "alveolar" "4" "da.2.4.mp3" "da_v4_b2" "Alv" "Vcd" "Stop" "repcatvoice" "repvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "da-sa" "4-4" 0.0291248697204559
187 "ga" 314208 5 "velar" "3" "ga.2.3.mp3" "ga_v3_b2" "Vel" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "da-ga" "4-3" 0.33343711200749
188 "ba" 315700 5 "labial" "4" "ba.3.4.mp3" "ba_v4_b2" "Lab" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ba-ga" "4-3" 0.0676804503863479
189 "va" 317209 5 "labio-dental" "4" "va.2.4.mp3" "va_v4_b2" "Lab" "Vcd" "Fric" "repcatvoice" "repcatvoice" "repvoice" "repLab" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "ba-va" "4-4" 0.20948219453299
190 "fa" 318701 5 "labio-dental" "2" "fa.5.2.mp3" "fa_v2_b2" "Lab" "Vls" "Fric" "repcat" "diffcat" "repcat" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "fa-va" "4-2" 0.0350449700943268
191 "pa" 320210 5 "labial" "2" "pa.2.2.mp3" "pa_v2_b2" "Lab" "Vls" "Stop" "repcatvoice" "repcatvoice" "repvoice" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "pa-fa" "2-2" 0.101897306301343
192 "pa" 321619 5 "labial" "3" "pa.3.3.mp3" "pa_v3_b2" "Lab" "Vls" "Stop" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "pa-pa" "3-2" NA
193 "ka" 323195 5 "velar" "2" "ka.2.2.mp3" "ka_v2_b2" "Vel" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-pa" "3-2" 0.426229651083637
194 "ka" 324703 5 "velar" "1" "ka.1.1.mp3" "ka_v1_b2" "Vel" "Vls" "Stop" "repsyll" "repsyll" "repsyll" "null" "null" "null" "null" "repVel" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-ka" "1-2" NA
195 "ga" 326195 5 "velar" "3" "ga.2.3.mp3" "ga_v3_b2" "Vel" "Vcd" "Stop" "repcat" "diffcat" "repcat" "null" "null" "null" "null" "repVel" "null" "repStop" "null" "null" "null" "diffVoice" "ka-ga" "1-3" 0.0256297494333007
196 "ga" 327703 5 "velar" "1" "ga.1.1.mp3" "ga_v1_b2" "Vel" "Vcd" "Stop" "repsyll" "repsyll" "repsyll" "null" "null" "null" "null" "repVel" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ga-ga" "1-3" NA
197 "ka" 329196 5 "velar" "4" "ka.1.4.mp3" "ka_v4_b2" "Vel" "Vls" "Stop" "repcat" "diffcat" "repcat" "null" "null" "null" "null" "repVel" "null" "repStop" "null" "null" "null" "diffVoice" "ka-ga" "1-4" 0.0256297494333007
198 "pa" 330704 5 "labial" "1" "pa.2.1.mp3" "pa_v1_b2" "Lab" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-pa" "1-4" 0.426229651083637
199 "ma" 332196 5 "labial" "3" "ma.1.3.mp3" "ma_v3_b2" "Lab" "Vcd" "Nas" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "pa-ma" "1-3" 0.0264609848441258
200 "SH_a" 333705 5 "palato-alveolar" "3" "SH_a.3.3.mp3" "SH_a_v3_b2" "Pal" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "SH_a-ma" "3-3" 0.0163702480510673
201 "sha" 335247 5 "palato-alveolar" "4" "sha.2.4.mp3" "sha_v4_b2" "Pal" "Vls" "Fric" "repcat" "diffcat" "repcat" "null" "null" "null" "repPal" "null" "repFric" "null" "null" "null" "null" "diffVoice" "sha-SH_a" "4-3" 0.0127643633516016
202 "pa" 336706 5 "labial" "4" "pa.1.4.mp3" "pa_v4_b2" "Lab" "Vls" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "sha-pa" "4-4" 0.0364423259600863
203 "sa" 338198 5 "alveolar" "3" "sa.3.3.mp3" "sa_v3_b3" "Alv" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "pa-sa" "4-3" 0.0502525895157616
204 "va" 339706 5 "labio-dental" "2" "va.3.2.mp3" "va_v2_b2" "Lab" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "va-sa" "3-2" 0.0231050611407216
